,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Lisaväärtused,Hind,Suve kommunaalid,Talve kommunaalid,Tagatisraha,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Materjal,Ehitusaasta,Lisaruumid,Küte,Sanitaar,Pliit,Side,Vannitube,Hind / m²,Katastritunnus,Energiamärgis,Parkimine,Katus,Ventilatsioon,Köögi pind,Rõdu,Rõdu pind,Kinnistu number,tasuline parkimine,tasuta parkimine,Lift,Lisanduvad kommunaalkulud,Parkimiskohti,Krunt,Lisainfo,Saadaval,Piirangud,maakond
340,6710259,"Mai tn 71-28,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,1,53.9 m²,1,3,korteriomand,,,152000.0,,,,"478 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,"keskküte,põrandaküte",,,,,2 820.04 €/m²,62513:178:0020,B,,,,,rõdu,,0,jah,,,,,,,,,parnu
341,4443790,"Riia mnt 76, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,3,2,48.5 m²,2,5,korteriomand,trepikoda lukus,,94500.0,,,,"297 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,,,keskküte,,elektripliit,internet,,1 948.45 €/m²,62511:165:8000,,,,sundventilatsioon,,,,1581405,,,,,,,,,,parnu
342,8432618,"Looga tee 3,Jõõpre küla, Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,3,2,67.3 m²,2,2,korteriomand,,,76000.0,,,,"239 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1981,"kelder,garderoob","põrandaküte,õhksoojuspump,kamin","dušš,boiler,tsentraalne kanalisatsioon,saun",,,1,1 129.27 €/m²,15902:001:0044,,kindel parkimiskoht kinnistul,eterniit,,,,,,,,,,,,,,,parnu
343,2196068,"Koonga Koonga keskus 8,Koonga küla, Lääneranna vald, Pärnu maakond",2022-10-23,,3,2,68.9 m²,2,3,korteriomand,,,18000.0,,,,"57 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,1988,,keskküte,,,,,261.25 €/m²,33404:002:0157,,,eterniit,,,,,3909506,,,,,,6335 m²,,,,parnu
344,5858723,"A. H. Tammsaare pst 10/2-3, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,49.9 m²,1,3,korteriomand,,,169000.0,,,,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,panipaik,keskküte,,,,1,3 386.77 €/m²,62512:034:0005,A,kindel parkimiskoht kinnistul,bituumen,,,rõdu,3.40,,,,jah,,,,https://tammsaare10.ee,,,parnu
345,1673598,"Valga mnt 10,Allikukivi küla, Saarde vald, Pärnu maakond",2022-10-23,,2,1,55 m²,2,2,korteriomand,,,8500.0,,,,"27 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,1939,panipaik,,,puupliit,,,154.55 €/m²,71101:006:0163,energiamärgis määramata,,,,,,,0,,,,,,,,,,parnu
346,7088446,"Õhtu põik 3, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,2,76 m²,1,4,korteriomand,,külmik,227500.0,,,,"715 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2014,kelder,"kamin,keskküte",dušš,elektripliit,"kaabel-TV,internet",1,2 993.42 €/m²,62510:121:0090,C,,,,,,,,,jah,,,2,,,,,parnu
347,7048374,"Mai tn 103-22, Mai, Mai,Pärnu linn, Pärnu maakond",2022-10-23,,3,,65.5 m²,2,3,korteriomand,"trepikoda lukus,turvauks",,165800.0,,,,"521 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2023,panipaik,keskküte,tsentraalne kanalisatsioon,,"internet,digi-TV",,2 531.30 €/m²,62513:178:0037,B,,,,,rõdu,3.60,2244005,,,,,,,,,,parnu
348,8151437,"Mai tn 103-27, Mai,Pärnu linn, Pärnu maakond",2022-10-23,,3,,65.5 m²,3,3,korteriomand,"trepikoda lukus,turvauks",,169400.0,,,,"532 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2023,panipaik,keskküte,tsentraalne kanalisatsioon,,"digi-TV,internet",,2 586.26 €/m²,62513:178:0037,B,,,,,rõdu,3.60,2244005,,,,,,,,,,parnu
349,3786067,"A. H. Tammsaare pst 10/2-4, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,49.9 m²,1,3,korteriomand,,,174500.0,,,,"548 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,panipaik,keskküte,,,,1,3 496.99 €/m²,62512:034:0005,A,kindel parkimiskoht kinnistul,bituumen,,,rõdu,3.40,,,,jah,,,,https://tammsaare10.ee,,,parnu
350,1908492,"Mai tn 103-18, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,68.2 m²,1,3,korteriomand,,,174800.0,,,,"549 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,"keskküte,põrandaküte",,,"digi-TV,internet",1,,,B,kindel parkimiskoht kinnistul,bituumen,sundventilatsioon,,terrass,4.70,,,,,,,,,,,parnu
351,3739195,"Metsa tn 16, Mai,Pärnu linn, Pärnu maakond",2022-10-23,san remont tehtud,2,1,46.2 m²,5,5,korteriomand,"trepikoda lukus,turvauks","mööbel,külmik",91000.0,,,,"286 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,1990,,keskküte,"vann,wc ja vannituba eraldi,dušš,pesumasin",,"internet,kaabel-TV",,1 969.70 €/m²,,D,,,,,rõdu,,0,,,,,,,,,,parnu
352,7827899,"Mere pst 10, RANNARAJOON!, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,valmis,2,1,71.5 m²,2,3,,"trepikoda lukus,turvasüsteem","mööbel,külmik",191000.0,,,,"600 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,1920,"kelder,panipaik","õhksoojuspump,elektriküte,kamin","dušš,pesumasin",elektripliit,,1,2 671.33 €/m²,62510:016:1150,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
353,1208619,"Ringi tn 60-44, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,,52.3 m²,5,6,korteriomand,trepikoda lukus,"mööbel,külmik",225000.0,,,,"707 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2019,,"põrandaküte,keskküte","pesumasin,dušš",,kaabel-TV,,4 302.10 €/m²,62510:009:0009,A,,,,,rõdu,9.50,0,jah,,jah,,,,,,,parnu
354,1451918,"Ringi tn 60-50, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,71.6 m²,6,6,korteriomand,trepikoda lukus,"mööbel,külmik",336000.0,,,,"1 056 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2019,,"keskküte,põrandaküte","dušš,pesumasin",,"kaabel-TV,internet",,4 692.74 €/m²,62510:009:0009,A,,,,,rõdu,36.80,0,,,jah,,,,,,,parnu
355,3428914,"Ringi tn 60-32, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,,49 m²,3,6,korteriomand,trepikoda lukus,"mööbel,külmik",184000.0,,,,"578 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2019,,"keskküte,õhksoojuspump,põrandaküte","dušš,pesumasin",,"kaabel-TV,internet",,3 755.10 €/m²,62510:009:0009,A,,,,,rõdu,11.70,0,,,jah,,,,,,,parnu
356,3706604,"Metsa tn 14, Mai,Pärnu linn, Pärnu maakond",2022-10-23,,3,,65.1 m²,3,5,korteriomand,trepikoda lukus,,88000.0,,,,"276 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,keskküte,"vann,dušš",,,,1 351.77 €/m²,,,,,,,rõdu,,0,,jah,,,,,,,,parnu
357,7621697,"Hommiku tn 4, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,"uusehitis,valmis",2,1,46.2 m²,4,5,korteriomand,"trepikoda lukus,turvauks",,130000.0,,,,"408 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2007,"panipaik,garderoob","põrandaküte,keskküte",dušš,elektripliit,"digi-TV,telefon,internet",1,,62510:102:0002,energiamärgis määramata,,,,,rõdu,,,,,jah,,,,,,,parnu
358,7017836,"Papiniidu tn 64, Mai,Pärnu linn, Pärnu maakond",2022-10-23,valmis,1,,40.2 m²,1,2,korteriomand,"naabrivalve,turvauks","mööbel,külmik",95000.0,,,,"298 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2007,,"keskküte,põrandaküte,õhksoojuspump","dušš,wc ja vannituba eraldi,pesumasin,vann",,internet,,2 363.18 €/m²,,D,,,,,,,0,,,,,,,,,,parnu
359,8615570,"Mai tn 65-10, Mai, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,1,33.9 m²,3,3,korteriomand,,,93900.0,,,,"295 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,panipaik,keskküte,"dušš,tsentraalne kanalisatsioon",,,1,2 769.91 €/m²,,B,kindel parkimiskoht kinnistul,bituumen,sundventilatsioon,,,,,,,,,,,,,,parnu
360,3309122,"Vesiroosi tn 6/1-6, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,4,3,97.8 m²,3,3,korteriomand,,,270000.0,,,,"848 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,,"põrandaküte,keskküte","vann,dušš",,,,2 760.74 €/m²,62511:156:0008,A,,,sundventilatsioon,,rõdu,6.00,,,,,,,,,,,parnu
361,5978234,"Karusselli tn, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,valmis,5,3,119 m²,2,2,korteriomand,,,300000.0,,,,"943 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,1902,panipaik,"kamin,elektriküte","dušš,pesumasin,saun,boiler",,internet,,2 521.01 €/m²,62510:024:1130,,,,,,,,0,,,,,,,,,,parnu
362,5888959,"Väike-Sepa tn 1, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,4,2,79.9 m²,2,2,korteriomand,trepikoda lukus,mööbel,125000.0,,,,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,1910,panipaik,"põrandaküte,kamin","dušš,boiler",,"internet,kaabel-TV",,1 564.46 €/m²,62511:134:0771,,,,,,,,0,,jah,,,,,,,,parnu
363,3992334,"VANA 93,Vändra alev, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,renoveeritud,2,2,55 m²,2,2,,,,29000.0,,,,"91 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,,,,1,527.27 €/m²,,energiamärgis määramata,,,,,,,0,,,,,,,,,,parnu
364,3348030,"Vesiroosi tn 6/1-9, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,64.1 m²,3,1,korteriomand,,eraldi sissepääs,180000.0,,,,"566 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2021,,"keskküte,põrandaküte","dušš,saun",,,,2 808.11 €/m²,62511:156:0008,A,,,,,,,,,,,,,,,,,parnu
365,2531883,"Liiva tn 17-18, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,66.6 m²,3,3,korteriomand,trepikoda lukus,,185000.0,,,,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,,"keskküte,põrandaküte",dušš,,"internet,kaabel-TV",,2 777.78 €/m²,62511:065:0430,B,,,,,rõdu,10.50,0,,,,,,,,,,parnu
366,6626692,"Liiva tn 17-12, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,60.2 m²,2,3,korteriomand,trepikoda lukus,,180000.0,,,,"566 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,,"keskküte,põrandaküte",dušš,,"kaabel-TV,internet",,2 990.03 €/m²,62511:065:0430,B,,,,,rõdu,10.50,0,,,,,,,,,,parnu
367,1818304,"Liiva tn 17-9, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,55.4 m²,2,3,korteriomand,trepikoda lukus,,165000.0,,,,"518 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2021,,"keskküte,põrandaküte",dušš,,"kaabel-TV,internet",,2 978.34 €/m²,62511:065:0430,B,,,,,rõdu,4.20,0,,,,,,,,,,parnu
368,4728197,"Liiva tn 17-10, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,55.4 m²,2,3,korteriomand,trepikoda lukus,,165000.0,,,,"518 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2021,,"keskküte,põrandaküte",dušš,,"kaabel-TV,internet",,2 978.34 €/m²,62511:065:0430,B,,,,,rõdu,4.20,0,,,,,,,,,,parnu
369,8515772,"Liiva tn 17-11, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,58.3 m²,2,3,korteriomand,trepikoda lukus,,170000.0,,,,"534 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,,"keskküte,põrandaküte",dušš,,"kaabel-TV,internet",,2 915.95 €/m²,62511:065:0430,B,,,,,rõdu,4.40,0,,,,,,,,,,parnu
370,2897538,"Lõvisaba tee 8-2,Papsaare küla, Pärnu linn, Pärnu maakond",2022-10-23,"valmis,uusehitis",5,4,124 m²,1,2,korteriomand,,eraldi sissepääs,204000.0,,,,"641 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,2022,"panipaik,garderoob","õhk-vesi soojuspump,põrandaküte","vann,dušš,tsentraalne kanalisatsioon,wc ja vannituba eraldi",,"digi-TV,telefon,internet",1,1 645.16 €/m²,15904:003:1341,B,"kindel parkimiskoht kinnistul,tasuta parkimine",plekk,sundventilatsioon,,,,3139606,,,,,,2674 m²,,,,parnu
371,5588366,"Lõvisaba tee 8-1,Papsaare küla, Pärnu linn, Pärnu maakond",2022-10-23,"valmis,uusehitis",5,4,124 m²,1,2,korteriomand,,eraldi sissepääs,204000.0,,,,"641 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,2022,"panipaik,garderoob","õhk-vesi soojuspump,põrandaküte","vann,dušš,tsentraalne kanalisatsioon,wc ja vannituba eraldi",,"digi-TV,telefon,internet",1,1 645.16 €/m²,15904:003:1341,B,"kindel parkimiskoht kinnistul,tasuta parkimine",plekk,sundventilatsioon,,,,3139606,,,,,,2674 m²,,,,parnu
372,9048385,"Kanali tn 8F, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,65.5 m²,1,3,korteriomand,"trepikoda lukus,turvauks",mööbli võimalus,220000.0,,,,"691 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,2019,panipaik,"põrandaküte,keskküte",dušš,,internet,,3 358.78 €/m²,62511:058:0001,energiamärgis määramata,,,,,,,0,,,,,,,,,,parnu
373,5279504,"Õhtu põik 7/2, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,3,2,72.9 m²,1,2,kaasomand,,mööbel,189000.0,,,,"594 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,,,"kamin,põrandaküte,õhksoojuspump","dušš,boiler",gaasipliit,,,2 592.59 €/m²,62510:121:0130,energiamärgis määramata,,,,,rõdu,,0,,,,,,,,,,parnu
374,9195347,"Ringi tn 60-46, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,,49.8 m²,5,6,korteriomand,trepikoda lukus,"mööbel,külmik",207000.0,,,,"650 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2019,,"põrandaküte,keskküte","dušš,pesumasin",,kaabel-TV,,4 156.63 €/m²,62510:009:0009,A,,,,,rõdu,11.40,0,jah,,jah,,,,,,,parnu
375,6614506,"Papiniidu tn 54-14, Mai,Pärnu linn, Pärnu maakond",2022-10-23,,3,,66.9 m²,2,3,korteriomand,trepikoda lukus,,220500.0,,,,"693 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,panipaik,"põrandaküte,keskküte",dušš,,internet,,3 295.96 €/m²,62513:178:0003,A,,,,,rõdu,8.10,0,,,,,,,,,,parnu
376,4319296,"Papiniidu tn 54-ÄP2, Mai,Pärnu linn, Pärnu maakond",2022-10-23,,2,,38.3 m²,1,3,korteriomand,trepikoda lukus,,119500.0,,,,"375 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,panipaik,"keskküte,põrandaküte",dušš,,internet,,3 120.10 €/m²,62513:178:0003,A,,,,,,,0,,,,,,,,,,parnu
377,4068378,"Supeluse tn 23, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,2,,52 m²,2,2,korteriomand,trepikoda lukus,"mööbel,külmik",200000.0,,,,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,,panipaik,"elektriküte,põrandaküte","saun,dušš,boiler,pesumasin",elektripliit,kaabel-TV,,3 846.15 €/m²,62510:012:3210,,,,,,,,0,,jah,,,,,,,,parnu
378,8376591,"Lehe tn 1/2, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,,3,1,74.7 m²,1,3,korteriomand,"turvauks,trepikoda lukus,turvasüsteem","kinnine hoov,mööbel",350000.0,,,,"1 100 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2007,garderoob,keskküte,"vann,tsentraalne kanalisatsioon,pesumasin",elektripliit,"internet,telefon,digi-TV",1,4 685.41 €/m²,62512:040:0020,energiamärgis määramata,kindel parkimiskoht kinnistul,plekk,,23.30,rõdu,9.00,2482805,,,,,,,*** VAATA VIRTUAALTUURI ***,,,parnu
379,7966854,"Papiniidu tn 23, Mai,Pärnu linn, Pärnu maakond",2022-10-23,,2,1,43.9 m²,5,5,korteriomand,"trepikoda lukus,videokaamerad,turvauks",,85000.0,,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1980,kelder,keskküte,"vann,tsentraalne kanalisatsioon",,"telefon,digi-TV,internet",1,1 936.22 €/m²,62513:172:7670,energiamärgis määramata,kindel parkimiskoht kinnistul,rullmaterjal,,,rõdu,2.50,,,,,,,,,,,parnu
380,6197984,"Supeluse tn 21, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,,6,,195.3 m²,1,3,,trepikoda lukus,"kinnine hoov,mööbel",772500.0,,,,"2 427 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1912,"kelder,panipaik,garderoob",keskküte,"saun,tsentraalne kanalisatsioon,wc ja vannituba eraldi",gaasipliit,internet,3,3 955.45 €/m²,62510:019:0220,,,kivikatus,sundventilatsioon,34.50,terrass,24.00,,,,,,,,,,,parnu
381,7364029,"Kuninga tn 3a, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,valmis,2,1,67.7 m²,4,4,korteriomand,trepikoda lukus,"mööbel,TV,külmik",169000.0,,,,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1994,,,"boiler,saun,dušš",elektripliit,,1,2 496.31 €/m²,62510:117:0001,,,,,,rõdu,,,,jah,,,1,,,,,parnu
382,5517402,"Mesiheina tee 6,Papsaare küla, Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,67.4 m²,2,3,korteriomand,trepikoda lukus,,134000.0,,,,"421 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2020,,keskküte,dušš,,,1,1 988.13 €/m²,15904:003:1430,A,,,,,rõdu,,3415306,,jah,,,,,,,,parnu
