,rooms,floors,area_outside,area,link,address,hind,maakond
3456,1,2/4,,13.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-laki-tn/9215489,"Laki tn 24,Mustamäe linnaosa, Tallinn, Harju maakond",57500,harju
3457,3,1/4,,84.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-liivaoja-tn/3177606,"Liivaoja tn 1b,Kadriorg, Tallinn, Harju maakond",289000,harju
3458,2,1/9,,37,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-siili-tn/1286083,"Siili tn 3,Mustamäe linnaosa, Tallinn, Harju maakond",124900,harju
3459,1,5/5,,30.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-pakri-tn/3768568,"Pakri tn 4,Paldiski linn, Harju maakond",44000,harju
3460,4,3/3,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-sanatooriumi-tn/9043276,"Sanatooriumi tn 2a, Nõmme,Nõmme linnaosa, Tallinn, Harju maakond",316000,harju
3461,1,2/2,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-koidu-tn/5343875,"Koidu tn 25/1, Kassisaba,Kesklinna linnaosa, Tallinn, Harju maakond",99000,harju
3462,3,,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-muhu-tn/8433342,"Muhu tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",133000,harju
3463,3,2/2,,73.2,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-parnamae-kula-suur-kaare-tee/5668022,"Suur-Kaare tee 49,Pärnamäe küla, Viimsi vald, Harju maakond",189900,harju
3464,3,1/5,,63,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-seebi-tn/1561058,"Seebi tn 36,Kristiine linnaosa, Tallinn, Harju maakond",169000,harju
3465,3,4/9,,64.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/9301970,"Sõle tn 35,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",149000,harju
3466,1,1/9,,30.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/4984958,"Sõpruse pst 192, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",94500,harju
3467,3,2/4,,48.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-toostuse-tn/1422083,"Tööstuse tn 79, Põhja-Tallinn,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",120000,harju
3468,3,,,63.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puuvilla-tn/8240449,"Puuvilla tn 7,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",128000,harju
3469,4,2/3,,102.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/4351708,"Lahepea tn 17-6,Haabersti linnaosa, Tallinn, Harju maakond",506000,harju
3470,3,2/3,,72.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/5471065,"Pikaliiva tn 93,Haabersti linnaosa, Tallinn, Harju maakond",224900,harju
3471,3,2/9,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/4010721,"Mahtra tn 14,Lasnamäe linnaosa, Tallinn, Harju maakond",140000,harju
3472,3,5/5,,66.7,https://city24.ee/real-estate/apartments-for-sale/rae-vald-vaida-alevik-piibelehe-tn/1683365,"Piibelehe tn 14,Vaida alevik, Rae vald, Harju maakond",134900,harju
3473,2,3/4,,135.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-toom-kooli-tn/9319153,"Toom-Kooli tn 7, Toompea,Vanalinn, Tallinn, Harju maakond",425000,harju
3474,3,1/4,,76,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-soo-tn/1047454,"Soo tn 1b/4, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",329900,harju
3475,2,3/3,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/3699890,"Narva mnt 90, Kadriorg,Kesklinna linnaosa, Tallinn, Harju maakond",244000,harju
3476,2,3/3,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-narva-mnt/8153772,"Narva mnt 90, Kadriorg,Kadriorg, Tallinn, Harju maakond",244000,harju
3477,2,5/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/1210816,"Võistluse tn 6/3-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",221335,harju
3478,2,6/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/4750701,"Võistluse tn 6/2-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",194727,harju
3479,3,7/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5623640,"Võistluse tn 6/1-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",279496,harju
3480,3,3/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/3588669,"Võistluse tn 6/3-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",277135,harju
3481,3,7/9,,64.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/5887308,"Kivila tn 38,Lasnamäe linnaosa, Tallinn, Harju maakond",175000,harju
3482,4,5/9,,79.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/4543203,"Kivila tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",144900,harju
3483,2,5/7,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paepargi-tn/8765130,"Paepargi tn 39,Lasnamäe linnaosa, Tallinn, Harju maakond",204900,harju
3484,3,1/9,,65,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-m-harma-tn/6083552,"M. Härma tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",139800,harju
3485,2,9/9,,50,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/4975099,"Punane tn 19-1,Lasnamäe linnaosa, Tallinn, Harju maakond",111000,harju
3486,3,6/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/2591381,"Võistluse tn 6/1-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",270368,harju
3487,2,2/6,,68.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-teatri-valjak/7889484,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",435000,harju
3488,2,6/6,,73.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-teatri-valjak/7003465,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",506000,harju
3489,3,6/6,,85.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-teatri-valjak/6122975,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",595000,harju
3490,3,1/3,,76.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-moldre-tee/4051537,"Möldre tee 14, Laagri,Nõmme linnaosa, Tallinn, Harju maakond",195000,harju
3491,3,3/6,,95.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-teatri-valjak/4017665,"Teatri väljak 1-6, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",617500,harju
3492,2,2/6,,68.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-teatri-valjak/9070187,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",435000,harju
3493,2,5/5,,32.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-j-koorti-tn/4816294,"J. Koorti tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",90990,harju
3494,3,,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-valja-tn/9047848,"Välja tn,Kristiine linnaosa, Tallinn, Harju maakond",289000,harju
3495,3,2/8,,84.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-kadaka-tee/9188184,"Kadaka tee 137,Mustamäe linnaosa, Tallinn, Harju maakond",259500,harju
3496,3,1/3,,122.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-linda-tn/2088609,"Linda tn 5/2, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",299900,harju
3497,2,4/5,,41.1,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tabasalu-alevik-lasteaia-tn/5643794,"Lasteaia tn 9,Tabasalu alevik, Harku vald, Harju maakond",110000,harju
3498,2,4/9,,49.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-jarveotsa-tee/8720578,"Järveotsa tee 9, HARKU JÄRVE LÄHEDAL,Haabersti linnaosa, Tallinn, Harju maakond",122000,harju
3499,3,5/9,,64.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/3949260,"Linnamäe tee 79,Lasnamäe linnaosa, Tallinn, Harju maakond",155000,harju
3500,5,6/7,,212.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-olevimagi/3661060,"Olevimägi 5,Kesklinna linnaosa, Tallinn, Harju maakond",750000,harju
3501,3,1/5,,60.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pae-tn/9351294,"Pae tn 58,Lasnamäe linnaosa, Tallinn, Harju maakond",112000,harju
3502,1,4/5,,32.9,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kuusiku-tee/2519727,"Kuusiku tee 3,Loo alevik, Jõelähtme vald, Harju maakond",84900,harju
3503,4,1/3,,122.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2273551,"Uus-Volta tn 9-10, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",764900,harju
3504,7,3/4,,203,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-vanemuise-tn/2541930,"Vanemuise tn 46, Kivimäe,Nõmme linnaosa, Tallinn, Harju maakond",380000,harju
3505,2,4/9,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/3349118,"Kivila tn 34,Lasnamäe linnaosa, Tallinn, Harju maakond",136900,harju
3506,3,3/3,,72.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-hargi-tn/1072986,"Hargi tn 4,Haabersti linnaosa, Tallinn, Harju maakond",194000,harju
3507,2,2/4,,41.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-telliskivi-tn/9357147,"Telliskivi tn 49,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",225000,harju
3508,4,15/18,,77.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/3311768,"Päevalille tn 6-79, Rocca Towers,Haabersti linnaosa, Tallinn, Harju maakond",364900,harju
3509,4,1/3,,120.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/5173530,"Uus-Volta tn 9-14, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",624900,harju
3510,4,1/3,,120.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2897800,"Uus-Volta tn 9-17, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",624900,harju
3511,4,1/3,,120.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/8447224,"Uus-Volta tn 9-22, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",624900,harju
3512,4,1/3,,120.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/7193106,"Uus-Volta tn 9-25, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",589900,harju
3513,4,1/3,,120.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/1593395,"Uus-Volta tn 9-3, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",599900,harju
3514,4,1/3,,120.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/7443977,"Uus-Volta tn 9-5, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",624900,harju
3515,4,1/3,,120.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/5687379,"Uus-Volta tn 9-6, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",624900,harju
3516,2,2/5,,48.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-mootori/1426872,"Mootori 7/3-9, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",224900,harju
3517,3,5/5,,66.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paasiku-tn/2500686,"Paasiku tn 16,Lasnamäe linnaosa, Tallinn, Harju maakond",153000,harju
3518,1,11/15,,40.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/4868355,"Pärnu mnt 110,Kesklinna linnaosa, Tallinn, Harju maakond",132000,harju
3519,3,3/6,,79.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-roosikrantsi-tn/2197846,"Roosikrantsi tn 23, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",336000,harju
3520,4,1/3,,122.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-linda-tn/2855617,"Linda tn 5/2, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",299900,harju
3521,4,1/3,,86.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kalevi-tn/6977971,"Kalevi tn 22, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",220000,harju
3522,3,3/3,,65.5,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-kopli-tee/4241126,"Kopli tee 24,Peetri alevik, Rae vald, Harju maakond",270000,harju
3523,4,1/3,,80,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-kopli-tee/1972075,"Kopli tee 24,Peetri alevik, Rae vald, Harju maakond",320000,harju
3524,2,2/2,,38.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-taime-tn/6814526,"Taime tn 38, Pelgulinna,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",144000,harju
3525,2,1/4,,51.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-gonsiori-tn/5610156,"Gonsiori tn 28,Kesklinna linnaosa, Tallinn, Harju maakond",164999,harju
3526,2,1/3,,45.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-tindi-tn/6298605,"Tindi tn 4,Haabersti linnaosa, Tallinn, Harju maakond",199000,harju
3527,1,5/5,,9.66,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-nafta-tn/8264636,"Nafta tn,Kesklinna linnaosa, Tallinn, Harju maakond",45000,harju
3528,2,6/6,,92.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-pikk-tn/1784194,"Pikk tn 36,Vanalinn, Tallinn, Harju maakond",584500,harju
3529,3,5/10,,95.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-pirita-tee/8679030,"Pirita tee 20A/1,Kadriorg, Tallinn, Harju maakond",575000,harju
3530,3,5/10,,95.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pirita-tee/7734058,"Pirita tee 20A/1, Pirita,Pirita linnaosa, Tallinn, Harju maakond",575000,harju
3531,2,12/18,,35.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/1254669,"Päevalille tn 6,Haabersti linnaosa, Tallinn, Harju maakond",175500,harju
3532,1,4/5,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-heki-tee/9010123,"Heki tee,Pirita linnaosa, Tallinn, Harju maakond",149000,harju
3533,1,4/5,,43,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-heki-tee/8094742,"Heki tee 6,Haabneeme alevik, Viimsi vald, Harju maakond",149000,harju
3534,1,1/2,,19.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sitsi-tn/8218531,"Sitsi tn 5b,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",64900,harju
3535,2,3/5,,43.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/6140435,"Ehitajate tee 49,Mustamäe linnaosa, Tallinn, Harju maakond",116500,harju
3536,3,3/4,,91.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-parnu-mnt/1450725,"Pärnu mnt 289,Nõmme linnaosa, Tallinn, Harju maakond",320000,harju
3537,3,3/3,,76.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/5032299,"Pikaliiva tn 88,Haabersti linnaosa, Tallinn, Harju maakond",194000,harju
3538,2,3/5,,28,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/4627420,"Tihase tn 27-10,Kristiine linnaosa, Tallinn, Harju maakond",139000,harju
3539,3,1/3,,56.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/4931810,"Sõle tn 78,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",167000,harju
3540,3,7/8,,63,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lageloo-tn/7080534,"Lageloo tn 7,Lasnamäe linnaosa, Tallinn, Harju maakond",259000,harju
3541,2,2/2,,50.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-viimsi-alevik-nelgi-poik/4184647,"Nelgi põik 1,Viimsi alevik, Harju maakond",196000,harju
3542,2,4/8,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kaarli-pst/3392891,"Kaarli pst 8,Kesklinna linnaosa, Tallinn, Harju maakond",399000,harju
3543,3,5/5,,130.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-uuslinna-tn/6807186,"Uuslinna tn 5,Lasnamäe linnaosa, Tallinn, Harju maakond",284000,harju
3544,2,3/3,,53.8,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-kopli-tee/7935823,"Kopli tee 3/2,Peetri alevik, Rae vald, Harju maakond",235000,harju
3545,2,6/9,,43.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-kuldnoka-tn/4801929,"Kuldnoka tn 7,Kristiine linnaosa, Tallinn, Harju maakond",128700,harju
3546,2,3/3,,38.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-aru-tn/4983224,"Aru tn 15,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",114000,harju
3547,2,2/12,,49,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-poorise-tn/4949776,"Pöörise tn 5-7,Mustamäe linnaosa, Tallinn, Harju maakond",189000,harju
3548,3,6/9,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/8265379,"Kivila tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",142000,harju
3549,2,3/5,,47.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-seebi-tn/2717164,"Seebi tn 30,Kristiine linnaosa, Tallinn, Harju maakond",118000,harju
3550,1,1/1,,19.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/3359024,"Uus-Volta tn 9-B32, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",144900,harju
3551,1,1/1,,19.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/3137285,"Uus-Volta tn 9-B36, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",179900,harju
3552,1,1/1,,19.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/5532581,"Uus-Volta tn 9-B37, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",179900,harju
3553,1,0/1,,76.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/3786339,"Uus-Volta tn 9-B48, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",399900,harju
3554,1,0/1,,62.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/8852650,"Uus-Volta tn 9-B49, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",349900,harju
3555,1,0/1,,45.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2490686,"Uus-Volta tn 9-B52, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",274900,harju
3556,1,1/1,,49,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2939024,"Uus-Volta tn 9-B31, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",299900,harju
3557,4,2/5,,73.3,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-tallinna-tn/1994046,"Tallinna tn 39,Loksa linn, Harju maakond",73500,harju
3558,2,4/9,,52,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/5760912,"Kivila tn 34, Mustakivi,Lasnamäe linnaosa, Tallinn, Harju maakond",135000,harju
3559,2,3/4,,39,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-saku-tn/1619613,"Saku tn 5,Kesklinna linnaosa, Tallinn, Harju maakond",139900,harju
3560,3,5/6,,98.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-maleva-tn/7490350,"Maleva tn 1-101,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",149000,harju
3561,3,8/9,,64.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-m-harma-tn/5931890,"M. Härma tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",133900,harju
3562,1,1/2,,21.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kungla-tn/3262511,"Kungla tn 5a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",78000,harju
3563,2,2/4,,43.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/6079947,"Pikaliiva tn 5-9, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",186990,harju
3564,2,2/4,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/4718656,"Pikaliiva tn 5-17, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",186990,harju
3565,2,4/4,,43.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/1479146,"Pikaliiva tn 5-29, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",187990,harju
3566,2,3/4,,46.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/2114030,"Pikaliiva tn 5-28, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",194990,harju
3567,2,3/4,,45.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/5227380,"Pikaliiva tn 5-23, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",190990,harju
3568,3,4/4,,67.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/2894812,"Pikaliiva tn 5-30, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",267990,harju
3569,1,4/4,,24,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/5226307,"Pikaliiva tn 5-34, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",117990,harju
3570,2,4/4,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/7513697,"Pikaliiva tn 5-37, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",188990,harju
3571,4,4/4,,82.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/2742910,"Pikaliiva tn 5-35, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",308990,harju
3572,2,2/4,,46,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/1301345,"Pikaliiva tn 7-12, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",190990,harju
3573,2,2/4,,45.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/9289136,"Pikaliiva tn 7-15, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",190990,harju
3574,3,1/4,,65.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/9053477,"Pikaliiva tn 7-6, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",254990,harju
3575,3,3/4,,63.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/2481881,"Pikaliiva tn 7-21, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",259990,harju
3576,2,4/4,,45.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/4972024,"Pikaliiva tn 7-37, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",190990,harju
3577,3,3/4,,63.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/8255341,"Pikaliiva tn 7-28, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",259990,harju
3578,2,4/4,,46,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/8776941,"Pikaliiva tn 7-36, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",190990,harju
3579,2,4/4,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/2199299,"Pikaliiva tn 7-40, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",188990,harju
3580,1,3/6,,28.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/7887821,"Aiandi tn 7/3,Mustamäe linnaosa, Tallinn, Harju maakond",135000,harju
