,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Hind / m²,Suve kommunaalid,Talve kommunaalid,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Katastritunnus,Kinnistu number,Energiamärgis,Materjal,Küte,Sanitaar,Side,Köögi pind,Rõdu,Rõdu pind,Ehitusaasta,Lisaväärtused,Parkimine,Lisaruumid,Ventilatsioon,Vannitube,Pliit,Saadaval,Lisainfo,Lift,Krunt,Katus,Lisanduvad kommunaalid,Tagatisraha,Maakleritasu,tasuta parkimine,Lisanduvad kommunaalkulud,Parkimiskohti,tasuline parkimine,Piirangud,Sihtotstarve,KM,Detailplaan,maakond
816,4006917,"Aiandi tee 14,Viimsi alevik, Harju maakond",2022-10-16,uus viimistlus,4,3,76.3 m²,4,5,korteriomand,,179 500 €,,,,"564 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",89001:010:7900,,E,kivimaja,,,,,,,1982,,,,,,,,,,,,,0.00,,,,,,,,,,harju
817,1605072,"Ehitajate tee 86,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,3,2,67.1 m²,1,9,korteriomand,"naabrivalve,trepikoda lukus",108 500 €,,50.00,95.00,"341 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,C,paneelmaja,keskküte,wc ja vannituba eraldi,,,,,1964,,,,,,,,,jah,,,,0.00,,,,,,,,,,harju
818,8294261,"Priisle tee 1,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,47.1 m²,4,11,korteriomand,"trepikoda lukus,turvauks",163 900 €,,,,"515 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:519,21618850,B,kivimaja,"põrandaküte,elektriküte,keskküte",dušš,,,,6.10,2022,,,panipaik,,,,,,jah,,,,0.00,,,,,,,,,,harju
819,3376444,"Vabaduse pst 185a,Nõmme linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,4,3,102.5 m²,1,3,korteriomand,"trepikoda lukus,turvauks,turvasüsteem",349 000 €,3 404.88 €/m²,,,"1 096 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78404:408:0129,,E,kivimaja,"keskküte,põrandaküte","tsentraalne kanalisatsioon,saun,dušš","internet,telefon,digi-TV",10.00,rõdu,10.20,2007,kinnine hoov,parkla,"panipaik,garderoob",,1,elektripliit,12.09.2022,,,,rullmaterjal,,,,,,,,,,,,harju
820,2752660,"Kellamäe tn 18,Maardu linn, Harju maakond",2022-10-16,uus viimistlus,3,3,66.6 m²,3,5,,"videokaamerad,naabrivalve,trepikoda lukus",129 000 €,,,,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,kivimaja,keskküte,"wc ja vannituba eraldi,vann,pesumasin",internet,,,,,"mööbel,mööbli võimalus,külmik",,panipaik,,,elektripliit,,,,,,,0.00,,,,,,,,,,harju
821,5980601,"Heki tee 6-25,Haabneeme alevik, Viimsi vald, Harju maakond",2022-10-16,valmis,2,1,81.4 m²,5,5,,"trepikoda lukus,turvasüsteem,turvauks,videokaamerad",213 000 €,2 616.71 €/m²,,,"669 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",89001:010:1841,,C,plokkmaja,keskküte,"saun,wc ja vannituba eraldi",digi-TV,,rõdu,4.80,2007,,parkimiskoht maa-aluses garaažis,panipaik,sundventilatsioon,1,elektripliit,28.09.2022,,,,bituumen,,,,,,,,,,,,harju
822,6733101,"Pöörise tn 22,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,59.4 m²,9,14,korteriomand,"trepikoda lukus,turvauks",185 000 €,,130.00,220.00,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:502:0255,,C,paneelmaja,keskküte,"dušš,pesumasin","kaabel-TV,internet",,,4.30,2016,"mööbli võimalus,külmik",,panipaik,,,elektripliit,,,jah,,,,0.00,,,,,,,,,,harju
823,4297311,"Helme tn 13a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,3,2,80.4 m²,5,5,korteriomand,"naabrivalve,trepikoda lukus,turvauks",319 500 €,,170.00,280.00,"1 004 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:803:650,,energiamärgis määramata,paneelmaja,"põrandaküte,keskküte","konditsioneer,wc ja vannituba eraldi,saun,dušš,pesumasin","kaabel-TV,internet",,,70.00,2008,"kinnine hoov,mööbel,mööbli võimalus,TV,külmik",,panipaik,,,elektripliit,,,jah,,,,0.00,,,,,,,,,,harju
824,9198748,"Juhkentali tn 15,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,"uusehitis,valmis",3,2,80.7 m²,4,6,korteriomand,,295 000 €,3 655.51 €/m²,,,"927 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:111:0037,,energiamärgis määramata,betoonmaja,keskküte,,,,,,2011,,kindel parkimiskoht kinnistul,panipaik,,1,,,,jah,,,,,,,,,,,,,,harju
825,2734015,"Mahtra tn 56,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,49 m²,8,9,korteriomand,,114 500 €,,,,"360 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:310:0930,,,paneelmaja,,,,9.00,,4.00,,,,,,,,,,jah,,,,0.00,,,,,,,,,,harju
826,3505605,"Tööstuse tn 81,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,2,1,40.7 m²,1,5,korteriomand,"trepikoda lukus,turvauks",94 500 €,,75.00,165.00,"297 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:807:0980,,F,kivimaja,keskküte,"dušš,pesumasin","kaabel-TV,telefon,internet",,,,1963,"mööbli võimalus,külmik",,,,,elektripliit,,,,,,,0.00,,,,,,,,,,harju
827,2535603,"Neeme tn 48-2,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,4,,143 m²,,,,videokaamerad,620 000 €,,,,"1 948 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:808:0029,17985101,,,"põrandaküte,maaküte","saun,vann,dušš",,,,,,kinnine hoov,,panipaik,,,,,,,,,,0.00,,,,,,,,,,harju
828,6696529,"Juurdeveo tn 8-9,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,2,70.6 m²,4,5,korteriomand,"trepikoda lukus,turvauks",296 500 €,,,,"932 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:118:2440,,,kivimaja,"põrandaküte,kombineeritud küte","vann,dušš","kaabel-TV,internet",,,9.70,2022,kinnine hoov,,terrass,,,,,,jah,,,,0.00,,,,,,,,,,harju
829,6758463,"Tallinna mnt 16-7,Keila linn, Harju maakond",2022-10-16,renoveeritud,2,,55 m²,2,2,,,79 900 €,,,,"251 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",29601:001:0273,,,,keskküte,"dušš,boiler",,,,,,"mööbel,külmik",,panipaik,,,,,,,,,,0.00,,,,,,,,,,harju
830,6052103,"Avar tn 4,Maardu linn, Harju maakond",2022-10-16,vajab kapitaalremonti,1,,27.8 m²,1,5,korteriomand,,65 000 €,2 338.13 €/m²,,,"204 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",44603:003:0054,5896502,energiamärgis määramata,,keskküte,wc ja vannituba eraldi,,,,,1968,,parkla,,,,,31.07.2022,,,,,,,,,,,,,,,,harju
831,1833847,",Kose alevik, Kose vald, Harju maakond",2022-10-16,vajab kapitaalremonti,2,,52.8 m²,2,5,,trepikoda lukus,64 000 €,,,,"201 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",33702:003:0020,,,,keskküte,"wc ja vannituba eraldi,boiler",,,,,1982,,,,,,,,,,,,,0.00,,,,,,,,,,harju
832,1627110,"Roseni tn 10,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,3,2,82 m²,5,7,kinnistu,,405 900 €,,,,"1 275 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,,,,,,,2007,mööbli võimalus,,,,,,,,jah,,,,0.00,,,,,,,,,,harju
833,5316585,"Kollane tn 5,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,2,1,60 m²,5,5,kinnistu,trepikoda lukus,217 000 €,,,,"682 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,"keskküte,kamin",saun,,,,,2001,mööbli võimalus,,,,,,,,,,,,0.00,,,,,,,,,,harju
834,2814276,"Ehitajate tee 39,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,2,,45 m²,3,,,trepikoda lukus,111 500 €,2 477.78 €/m²,,,"350 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:501:2911,,D,,keskküte,,"internet,digi-TV",,rõdu,,1963,,,,,,elektripliit,,,,,,,,,,,,,,,,,harju
835,3440120,"Laevastiku tn 14,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,,1,,28.6 m²,2,2,korteriomand,trepikoda lukus,51 900 €,1 814.69 €/m²,,,"163 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,,elektriküte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,harju
836,4311149,"Suur-Karja tn 18,Vanalinn, Tallinn, Harju maakond",2022-10-16,uusehitis,3,3,53 m²,4,5,kinnistu,,249 000 €,,,,"782 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,,,,,,,1914,,,,,,,,,,,,,0.00,,,,,,,,,,harju
837,5193615,"Uusmaa tee 1,Peetri alevik, Rae vald, Harju maakond",2022-10-16,uus viimistlus,1,,38.8 m²,2,3,korteriomand,turvasüsteem,139 000 €,3 582.47 €/m²,,,"437 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",65301:001:1086,,D,kivimaja,gaasiküte,"vann,dušš","internet,digi-TV",,,,2007,"eraldi sissepääs,mööbel",kindel parkimiskoht kinnistul,panipaik,,,elektripliit,,,,,,,,,,,,,,,,,harju
838,8171850,"Õismäe tee 84,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,san remont tehtud,2,1,52 m²,9,9,korteriomand,,130 000 €,2 500 €/m²,,,"408 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,keskküte,"pesumasin,vann,tsentraalne kanalisatsioon",,9.00,rõdu,4.00,,,,,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
839,1169186,"Nabra tn 2,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,4,3,122.3 m²,2,2,kaasomand,"naabrivalve,trepikoda lukus,turvauks",439 000 €,,80.00,200.00,"1 379 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,palkmaja,"õhksoojuspump,põrandaküte,tahkekütus,kamin,kombineeritud küte","vann,dušš,boiler,pesumasin","kaabel-TV,telefon,internet",22.00,,3.00,1914,"eraldi sissepääs,kinnine hoov,mööbel,mööbli võimalus,TV,külmik",,"kelder,panipaik",,,,,,,,,,0.00,,,,,,,,,,harju
840,2514226,"Instituudi tee 9-11,Harku alevik, Harku vald, Harju maakond",2022-10-16,uusehitis,3,2,71.5 m²,2,3,korteriomand,,224 000 €,,150.00,200.00,"704 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",19814:001:0402,,C,kivimaja,,,,,,,2018,,,,,,,,,,,,,0.00,,,,,,,,,,harju
841,1405416,"K. Kärberi tn 34,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,5,2,110 m²,6,10,kinnistu,turvauks,305 000 €,,170.00,,"958 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:309:0045,,D,kivimaja,keskküte,"wc ja vannituba eraldi,vann,dušš,pesumasin","kaabel-TV,telefon,internet",12.00,,4.00,1995,"kinnine hoov,mööbel,mööbli võimalus,TV,külmik",,"kelder,panipaik",,,,,,jah,,,,0.00,,,,,,,,,,harju
842,3539087,"Pille tn 11/2,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,"uusehitis,uus viimistlus",3,2,68.4 m²,4,6,,,299 000 €,4 371.35 €/m²,,,"939 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:4295,,B,kivimaja,keskküte,dušš,,,kinnine rõdu,7.60,2022,,parkimiskoht maa-aluses garaažis,panipaik,,2,,,https://merko.ee/uus-veerenni/apartment/pille-112/korter-nr-51/,jah,,,,,,,,,,,,,,harju
843,1643155,"Priisle tee 4/1,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,"uusehitis,valmis,uus viimistlus",2,1,52 m²,7,9,korteriomand,"trepikoda lukus,videokaamerad",155 000 €,2 980.77 €/m²,,,"487 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:308:0022,,D,"paneelmaja,betoonmaja",keskküte,"dušš,pesumasin,tsentraalne kanalisatsioon",internet,8.00,rõdu,4.00,2006,,parkimiskoht garaažis,panipaik,,1,elektripliit,,,jah,,bituumen,,,,,,,,,,,,harju
844,5771254,"Mäepealse tn 20,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,4,3,81.6 m²,1,6,korteriomand,"trepikoda lukus,turvauks",275 000 €,,160.00,250.00,"864 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:502:0063,,B,kivimaja,"keskküte,põrandaküte","wc ja vannituba eraldi,vann,pesumasin,dušš",internet,,,,2015,"kinnine hoov,külmik",,panipaik,,,,,,jah,,,,0.00,,,,,,,,,,harju
845,1492156,"Pae tn 9,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,1,1,30.2 m²,1,5,korteriomand,"naabrivalve,trepikoda lukus",78 000 €,2 582.78 €/m²,,,"245 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:301:0042,,energiamärgis määramata,kivimaja,keskküte,vann,"internet,digi-TV",,,,,mööbel,,,,1,,,,,,,,,,,,,,,,,,harju
846,4968327,"Saha tee 3,Loo alevik, Jõelähtme vald, Harju maakond",2022-10-16,renoveeritud,2,1,42 m²,2,5,,"trepikoda lukus,naabrivalve",99 000 €,2 357.14 €/m²,,,"311 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",24504:003:0099,,D,kivimaja,keskküte,"dušš,tsentraalne kanalisatsioon",internet,,,,1977,,parkla,kelder,,1,elektripliit,,,,,,,,,,,,,,,,,harju
847,4762571,"Jõe tn 7,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,1,,30 m²,4,10,korteriomand,"videokaamerad,naabrivalve,trepikoda lukus,turvauks",134 900 €,,80.00,110.00,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:114:0200,18659701,C,paneelmaja,keskküte,"dušš,pesumasin","kaabel-TV,internet",,,,2005,"mööbel,mööbli võimalus,TV,külmik",,,,,elektripliit,,,jah,,,,0.00,,,,,,,,,,harju
848,4021770,"Narva mnt 46,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,55 m²,3,4,korteriomand,trepikoda lukus,209 000 €,,,,"657 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:113:1830,,,kivimaja,"elektriküte,keskküte,põrandaküte","dušš,pesumasin","kaabel-TV,internet",,,,1911,"mööbli võimalus,TV,külmik",,panipaik,,,,,,,,,,0.00,,,,,,,,,,harju
849,5938988,"Kari tn 5,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,39.4 m²,4,4,korteriomand,"trepikoda lukus,turvauks",121 500 €,,,,"382 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,E,paneelmaja,keskküte,"dušš,boiler","kaabel-TV,telefon,internet",,,,1963,"mööbel,mööbli võimalus,TV,külmik",,panipaik,,,gaasipliit,,,,,,,0.00,,,,,,,,,,harju
850,8280593,"Magasini tn 3c,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,42.6 m²,1,3,korteriomand,"turvauks,naabrivalve,trepikoda lukus,videokaamerad",210 000 €,4 929.58 €/m²,,,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:5221,,energiamärgis määramata,"kivimaja,paneelmaja,betoonmaja,plokkmaja",,"dušš,tsentraalne kanalisatsioon,pesumasin",,,terrass,,2022,"kinnine hoov,mööbel,külmik",,,sundventilatsioon,1,elektripliit,25.08.2022,,jah,,,kõik kommunaalteenused,340.00,,,,,,,,,,harju
851,3701411,"Asunduse tn 13,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,"valmis,san remont tehtud,renoveeritud",2,1,37 m²,5,5,korteriomand,trepikoda lukus,99 000 €,2 675.68 €/m²,,,"311 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,kivimaja,keskküte,"tsentraalne kanalisatsioon,pesumasin,dušš","telefon,internet,digi-TV",3.00,,,,"mööbel,külmik",kindel parkimiskoht kinnistul,garderoob,,1,gaasipliit,,,,,plekk,,300.00,,,,,,,,,,harju
852,7462439,"Läänemere tee 37,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,46.4 m²,5,5,korteriomand,"trepikoda lukus,turvauks",109 990 €,,,,"346 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:308:0990,,,paneelmaja,keskküte,"wc ja vannituba eraldi,vann,dušš","kaabel-TV,internet",,,,1987,mööbli võimalus,,,,,elektripliit,,,,,,,0.00,,,,,,,,,,harju
853,3478664,"Tartu mnt 18,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,2,,63.3 m²,8,12,korteriomand,trepikoda lukus,225 000 €,,,,"707 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:104:0370,,,,keskküte,,internet,,,,2006,"mööbel,mööbli võimalus",,,,,,,,jah,,,,0.00,,,,,,,,,,harju
854,6458225,"Anni tn 3,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,2,52.9 m²,2,5,korteriomand,"trepikoda lukus,naabrivalve,turvauks",128 000 €,2 419.66 €/m²,,,"402 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:311:0038,,energiamärgis määramata,paneelmaja,keskküte,"vann,wc ja vannituba eraldi,pesumasin",internet,10.00,klaasitud rõdu,,1982,,muu,"kelder,panipaik",,1,elektripliit,,,,,,,,,,,,,,,,,harju
855,8683596,"Rohuaia tn 9-57,Loksa linn, Harju maakond",2022-10-16,vajab renoveerimist,2,1,52.3 m²,4,5,,,31 000 €,,100.00,180.00,"97 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",42401:005:0027,,,,,,,,,,2008,,,,,,,,,,,,,0.00,,,,,,,,,,harju
856,9007049,"Juurdeveo tn 22-2,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,2,1,33.3 m²,1,3,korteriomand,trepikoda lukus,139 800 €,,50.00,100.00,"439 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:118:2660,,,palkmaja,"õhksoojuspump,põrandaküte","dušš,boiler,pesumasin","kaabel-TV,internet",,,,1902,"kinnine hoov,mööbel,külmik",,panipaik,,,elektripliit,,,,,,,0.00,,,,,,,,,,harju
857,2030205,"E. Vilde tee 123,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,2,1,39.3 m²,1,4,korteriomand,"trepikoda lukus,turvauks",140 000 €,3 562.34 €/m²,100.00,150.00,"440 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:501:2931,,E,paneelmaja,keskküte,"dušš,pesumasin",,,,,1965,"mööbel,TV,külmik",kindel parkimiskoht kinnistul,,,1,elektripliit,,,,,plekk,"elekter,vesi,küte,kõik kommunaalteenused",700.00,,,,,,rendileping,,,,harju
858,3303047,"Paekalda tn 14, Lahekalda,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,4,3,92.7 m²,3,5,korteriomand,"trepikoda lukus,turvauks",369 000 €,3 980.58 €/m²,,,"1 159 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:304:0013,20475101,B,paneelmaja,keskküte,"vann,wc ja vannituba eraldi,dušš,pesumasin,tsentraalne kanalisatsioon","internet,telefon,digi-TV",10.00,rõdu,6.90,2022,mööbel,"parkla,kindel parkimiskoht kinnistul","panipaik,garderoob",sundventilatsioon,2,elektripliit,,,jah,,,,,,,,,,,,,,harju
859,7350135,"Tartu mnt 84a,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,3,2,75.5 m²,3,8,korteriomand,"turvauks,trepikoda lukus,naabrivalve,turvamees,videokaamerad",234 700 €,,100.00,200.00,"737 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:116:0190,,D,kivimaja,"keskküte,põrandaküte","pesumasin,boiler,dušš,vann,saun,wc ja vannituba eraldi","internet,kaabel-TV",,,,1930,"mööbel,mööbli võimalus,TV,külmik",,panipaik,,,elektripliit,,,jah,,,,0.00,,,,,,,,,,harju
860,3581171,"Vana-Lõuna tn 39,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,4,3,109.8 m²,3,3,korteriomand,"trepikoda lukus,naabrivalve,videokaamerad",359 000 €,3 269.58 €/m²,,,"1 128 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:110:0014,,,kivimaja,keskküte,"vann,dušš,pesumasin,tsentraalne kanalisatsioon",internet,,,,1940,mööbli võimalus,,panipaik,,2,elektripliit,,,,,,,,,,,,,,,,,harju
861,4077863,"Võru tn 2,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,32.4 m²,9,9,kinnistu,"videokaamerad,naabrivalve,trepikoda lukus",101 900 €,,50.00,100.00,"320 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:311:0800,,,paneelmaja,keskküte,"vann,dušš","kaabel-TV,internet",7.50,,3.00,1979,"TV,külmik",,panipaik,,,elektripliit,,,jah,,,,0.00,,,,,,,,,,harju
862,2769264,"Lennu tn 28,Ämari alevik, Lääne-Harju vald, Harju maakond",2022-10-16,renoveeritud,2,1,50 m²,2,5,kinnistu,"turvauks,trepikoda lukus,naabrivalve,videokaamerad",47 000 €,,87.00,145.00,"148 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",86801:001:0159,,,kivimaja,"keskküte,kombineeritud küte","boiler,dušš","kaabel-TV,internet",7.00,,,1970,TV,,,,,elektripliit,,,,,,,0.00,,,,,,,,,,harju
863,8758958,"Kooli tn 21,Kehra linn, Harju maakond",2022-10-16,vajab kapitaalremonti,2,1,37.4 m²,3,3,korteriomand,trepikoda lukus,34 900 €,,,,"110 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",29001:005:0720,,energiamärgis määramata,kivimaja,keskküte,,,,,,1963,,,,,,,,,,,,,0.00,,,,,,,,,,harju
864,2048908,"Järvesalu tee 14-7,Peetri alevik, Rae vald, Harju maakond",2022-10-16,uusehitis,4,3,87.2 m²,3,3,korteriomand,,331 800 €,,,,"1 042 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,"õhksoojuspump,põrandaküte","saun,dušš",,,,19.50,2023,eraldi sissepääs,,terrass,,,,,,,,,,0.00,,,,,,,,,,harju
865,8928303,"Liikuri tn 8a,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,70.5 m²,6,8,kinnistu,"trepikoda lukus,turvauks",174 000 €,,150.00,250.00,"547 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:303:0050,,,paneelmaja,keskküte,dušš,"kaabel-TV,internet",6.00,,3.00,2006,,,kinnine rõdu,,,,,,jah,,,,0.00,,,,,,,,,,harju
866,3746482,"Kari tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,1,1,27 m²,3,,korteriomand,"trepikoda lukus,videokaamerad,turvauks",107 000 €,3 962.96 €/m²,,,"336 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,plokkmaja,keskküte,"pesumasin,wc ja vannituba eraldi,tsentraalne kanalisatsioon,vann",internet,,,,1970,"mööbel,külmik",,"kelder,panipaik",,1,gaasipliit,07.03.2019,,,,liist,kõik kommunaalteenused,740.00,,,,,,,,,,harju
867,6730504,"Kivila tn 34,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,4,3,79.6 m²,6,9,,trepikoda lukus,159 000 €,1 997.49 €/m²,,,"500 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:310:0810,,B,,keskküte,,"internet,telefon,digi-TV",,"rõdu,klaasitud rõdu",,1980,,,,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
868,2170433,"Kesk põik,Haabneeme alevik, Viimsi vald, Harju maakond",2022-10-16,,2,1,58.8 m²,1,4,korteriomand,trepikoda lukus,250 000 €,4 251.70 €/m²,,,"785 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,9165302,energiamärgis määramata,"paneelmaja,kivimaja",keskküte,"saun,dušš","internet,telefon,digi-TV",,terrass,36.00,2005,,kindel parkimiskoht kinnistul,panipaik,sundventilatsioon,1,elektripliit,03.07.2022,,,,,,,,,,,,,,,,harju
