,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Hind / m²,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Energiamärgis,Materjal,Ehitusaasta,Küte,Sanitaar,Vannitube,Köögi pind,Katastritunnus,Lisaväärtused,Lisaruumid,Pliit,Side,Rõdu pind,Tagatisraha,Suve kommunaalid,Talve kommunaalid,Kinnistu number,Lift,Rõdu,Parkimine,Saadaval,Katus,Krunt,Lisanduvad kommunaalkulud,Lisainfo,tasuta parkimine,Ventilatsioon,Parkimiskohti,tasuline parkimine,Lisanduvad kommunaalid,Maakleritasu,Piirangud,maakond
249,2364772,"Mõisavahe tn  71b/1, Annelinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,79.7 m²,2,5,korteriomand,,176000.0,2 208.28 €/m²,"553 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,paneelmaja,2022,,,1,0.00,79301:001:0468,,,,,,,,,,,,,,,,,,,,,,,,,tartu
250,7663503,"Raatuse tn 86, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,"valmis,san remont tehtud,renoveeritud",2,1,48.9 m²,2,4,korteriomand,"trepikoda lukus,naabrivalve,turvauks",148000.0,3 026.58 €/m²,"465 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,"betoonmaja,kivimaja,paneelmaja,plokkmaja",2006,keskküte,"tsentraalne kanalisatsioon,pesumasin,dušš,vann",1,,79514:017:0046,"mööbel,mööbli võimalus","kelder,panipaik,garderoob",elektripliit,"internet,digi-TV,telefon",6.90,,,,,,rõdu,"parkimiskoht varjualuse all,tasuta parkimine,kindel parkimiskoht kinnistul",,rullmaterjal,,,,,,,,,,,tartu
251,4672186,"Raatuse tn 86, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,"renoveeritud,san remont tehtud,valmis",2,1,48.9 m²,2,4,korteriomand,"turvauks,naabrivalve,trepikoda lukus",148000.0,3 026.58 €/m²,"465 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,"betoonmaja,paneelmaja,plokkmaja,kivimaja",2006,keskküte,"vann,tsentraalne kanalisatsioon,pesumasin,dušš",1,,79514:017:0046,"mööbel,mööbli võimalus","kelder,panipaik,garderoob",elektripliit,"internet,digi-TV,telefon",6.90,,,,,,rõdu,"tasuta parkimine,kindel parkimiskoht kinnistul,parkimiskoht varjualuse all",,rullmaterjal,,,,,,,,,,,tartu
252,5830316,"Rahu tn 5a, Ropka,Tartu linn, Tartu maakond",2022-10-23,vajab renoveerimist,2,,48.85 m²,2,5,korteriomand,trepikoda lukus,109999.0,2 251.77 €/m²,"346 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,paneelmaja,1984,keskküte,"vann,dušš,wc ja vannituba eraldi",1,,79510:004:0019,,kelder,,,,,,,,,rõdu,,,,,,,,,,,,,,tartu
253,7051723,"Pargi tee, Ropka,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,133.1 m²,,2,korteriomand,turvauks,210000.0,1 577.76 €/m²,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,kivimaja,2022,,"saun,dušš,wc ja vannituba eraldi,vann",2,,,,,,,,,,,,,rõdu,,,,,,,,,2,,"gaas,elekter,vesi,küte",,,tartu
254,7156500,"Marja tn 16, Marja, Supilinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,35.5 m²,1,3,korteriomand,trepikoda lukus,154000.0,,"484 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,palkmaja,2022,"põrandaküte,keskküte",dušš,,,,kinnine hoov,panipaik,,internet,,,,,,,terrass,tasuta parkimine,,,,,,,,,,,,,tartu
255,4947832,"Marja tn 16, Marja, Supilinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,1,,31.4 m²,1,3,korteriomand,trepikoda lukus,136000.0,,"427 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,palkmaja,2022,"põrandaküte,keskküte",dušš,,,,kinnine hoov,panipaik,,internet,,,,,,,,tasuta parkimine,,,,,,,,,,,,,tartu
256,1317661,"Männikäbi tn 16,Ülenurme alevik, Kambja vald, Tartu maakond",2022-10-23,renoveeritud,3,2,67.7 m²,2,2,korteriomand,trepikoda lukus,155000.0,2 289.51 €/m²,"487 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,2007,"gaasiküte,kamin","saun,pesumasin,dušš",1,,94901:007:1046,eraldi sissepääs,"panipaik,garderoob",elektripliit,internet,13.00,,,,,,rõdu,tasuta parkimine,,,,,,,sundventilatsioon,,,,,,tartu
257,9247041,"Pepleri tn 34, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,1,,28.4 m²,5,5,korteriomand,"trepikoda lukus,turvauks",139000.0,4 894.37 €/m²,"437 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,2022,"põrandaküte,keskküte",dušš,,,,mööbli võimalus,panipaik,,"internet,kaabel-TV",,,,,0,jah,,,,,,,,jah,,,,,,,tartu
258,6475945,"Paruni tn 2,Ülenurme alevik, Kambja vald, Tartu maakond",2022-10-23,valmis,4,3,108 m²,2,2,korteriomand,,229000.0,2 120.37 €/m²,"719 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,kivimaja,2016,,,,,94901:007:1372,,panipaik,,,,,,,,,,,,,,,,,,,,,,,tartu
259,5992717,"Keskuse tee 1/1 5, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,113.6 m²,,2,korteriomand,naabrivalve,221900.0,1 953.35 €/m²,"697 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte","dušš,wc ja vannituba eraldi,saun",,,79401:006:1326,,,,"kaabel-TV,internet",,,,,4127504,,,,,,,,,,,,,,,,tartu
260,1654912,"Keskuse tee 1/3-8, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,52.6 m²,2,3,korteriomand,trepikoda lukus,134900.0,2 564.64 €/m²,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,4.80,,,,,,rõdu,,,,,,,,,,,,,,tartu
261,1208105,"Keskuse tee 1/1-3,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,113.6 m²,,2,korteriomand,,224900.0,1 979.75 €/m²,"707 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,maaküte,"dušš,wc ja vannituba eraldi,saun",,,79401:006:1326,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
262,4370227,"Keskuse tee 1/3-14,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,45.9 m²,3,3,korteriomand,trepikoda lukus,130900.0,2 851.85 €/m²,"411 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
263,1542533,"Keskuse tee 1/3-5, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,54.7 m²,1,3,korteriomand,trepikoda lukus,155900.0,2 850.09 €/m²,"490 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
264,8001722,"Keskuse tee 1/3-2, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,42.8 m²,1,3,korteriomand,trepikoda lukus,124900.0,2 918.22 €/m²,"392 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
265,7048619,"Keskuse tee 1/3-1,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,3,2,62.9 m²,2,3,korteriomand,trepikoda lukus,178600.0,2 839.43 €/m²,"561 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,6.10,,,,,,rõdu,,,,,,,,,,,,,,tartu
266,5556540,"Keskuse tee 1/2-1, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,113.6 m²,,2,korteriomand,,249900.0,2 199.82 €/m²,"785 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,"põrandaküte,maaküte","dušš,saun",,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
267,3008380,"Keskuse tee 1/3-1, Vahi alevik, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,55.1 m²,2,3,korteriomand,trepikoda lukus,158900.0,2 883.85 €/m²,"499 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
268,8926403,"Keskuse tee 1/3-7, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,46 m²,2,3,korteriomand,trepikoda lukus,130900.0,2 845.65 €/m²,"411 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
269,4566301,"Keskuse tee 1/3-6, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,48.3 m²,2,3,korteriomand,trepikoda lukus,128900.0,2 668.74 €/m²,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,6.10,,,,,,rõdu,,,,,,,,,,,,,,tartu
270,1977374,"Keskuse tee 1/3-9, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,43.1 m²,2,3,korteriomand,trepikoda lukus,127900.0,2 967.52 €/m²,"402 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
271,2297335,"Keskuse tee 1/3-1, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,3,2,62.5 m²,1,3,korteriomand,trepikoda lukus,175600.0,2 809.60 €/m²,"552 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,6.10,,,,,,rõdu,,,,,,,,,,,,,,tartu
272,6784597,"Keskuse tee 1/3-1, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,52.1 m²,1,3,korteriomand,trepikoda lukus,131900.0,2 531.67 €/m²,"414 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,4.80,,,,,,rõdu,,,,,,,,,,,,,,tartu
273,5430780,"Keskuse tee 1/3-10, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,69.6 m²,2,3,korteriomand,trepikoda lukus,185900.0,2 670.98 €/m²,"584 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,4.80,,,,,,rõdu,,,,,,,,,,,,,,tartu
274,4600223,"Keskuse tee 1/3-1,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,52.5 m²,3,3,korteriomand,,134900.0,2 569.52 €/m²,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,,,,,,,,,,4.80,,,,,,rõdu,,,,,,,,,,,,,,tartu
275,2861459,"Keskuse tee 1/3-1, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,3,2,69.3 m²,1,3,korteriomand,trepikoda lukus,182900.0,2 639.25 €/m²,"575 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte",dušš,,,79601:001:2048,,,,internet,4.80,,,,,,rõdu,,,,,,,,,,,,,,tartu
276,1032141,"Keskuse tee 1/3-1, Vahi alevik, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,48.7 m²,3,3,korteriomand,trepikoda lukus,128900.0,2 646.82 €/m²,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,6.10,,,,,,rõdu,,,,,,,,,,,,,,tartu
277,8133524,"Keskuse tee 1/2-4, Raadi,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,113.6 m²,,2,korteriomand,,238800.0,2 102.11 €/m²,"750 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,"põrandaküte,maaküte","dušš,wc ja vannituba eraldi,saun",,,79601:001:2048,,,,internet,,,,,,,,,,,,,,,kliimaseade,,,,,,tartu
278,2399739,"Keskuse tee 1/3-16, Vahi alevik, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,43.6 m²,3,3,korteriomand,trepikoda lukus,127900.0,2 933.49 €/m²,"402 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
279,8045334,"Keskuse tee 1/3-17, Vahi alevik, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,70.1 m²,3,3,korteriomand,trepikoda lukus,185900.0,2 651.93 €/m²,"584 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,4.80,,,,,,rõdu,,,,,,,,,,,,,,tartu
280,4384955,"Keskuse tee 1/3-19, Vahi alevik, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,55.5 m²,3,3,korteriomand,trepikoda lukus,158900.0,2 863.06 €/m²,"499 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,,,,,,,,,,,,,,,,,,,,,tartu
281,5644052,"Keskuse tee 1/3-18,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,3,2,63.3 m²,3,3,korteriomand,trepikoda lukus,179600.0,2 837.28 €/m²,"564 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,paneelmaja,2022,maaküte,dušš,,,,,,,internet,6.10,,,,,,rõdu,,,,,,,,,,,,,,tartu
282,6631161,"Haagevälja tee 1,Haage küla, Tartu linn, Tartu maakond",2022-10-23,renoveeritud,2,1,45.9 m²,2,3,korteriomand,,84000.0,1 830.07 €/m²,"264 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,paneelmaja,1984,,,1,0.00,,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,tartu
283,8070205,"Iirise 12-4, Ihaste,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,96.7 m²,1,2,korteriomand,,209990.0,2 171.56 €/m²,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,,,1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
284,8128016,"Kalda tee 16, Annelinn,Tartu linn, Tartu maakond",2022-10-23,,3,2,57.3 m²,1,5,korteriomand,,98000.0,1 710.30 €/m²,"308 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,kivimaja,1974,keskküte,,,,79516:024:0004,,,,,,,,,3714803,,,,,,5345 m²,,,,,,,,,,tartu
285,2022693,"A. H. Tammsaare tn 8, Tähtvere,Tartu linn, Tartu maakond",2022-10-23,,3,2,64.6 m²,4,5,korteriomand,,135000.0,2 089.78 €/m²,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,,1993,keskküte,,,,79501:004:0001,,,,"internet,kaabel-TV",,,,,1027103,,,,,,7155 m²,,,,,,,,,,tartu
286,7461655,"Nõlvaku tn 11, Annelinn,Tartu linn, Tartu maakond",2022-10-23,vajab renoveerimist,3,,64.6 m²,6,9,korteriomand,trepikoda lukus,94000.0,1 455.11 €/m²,"295 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,paneelmaja,1995,keskküte,"wc ja vannituba eraldi,vann",1,,79516:020:0015,,kelder,,,,,,,,jah,rõdu,,,,,,,,,,,,,,tartu
287,5340152,"Kirde tn 10,Elva linn, Tartu maakond",2022-10-23,valmis,3,,58.1 m²,2,3,korteriomand,"turvauks,trepikoda lukus",80000.0,1 376.94 €/m²,"251 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,kivimaja,1975,,"pesumasin,wc ja vannituba eraldi,dušš",,,17002:001:0024,külmik,,,internet,,,,,,,,,,,2851 m²,Added_to_price,http://www.arcovara.ee/319154,,,,,,,,tartu
288,1326061,"Põik  16-1, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,62.6 m²,3,4,korteriomand,,231300.0,3 694.89 €/m²,"727 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
289,1897540,"Põik  16-1, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,66.4 m²,2,4,korteriomand,,250000.0,3 765.06 €/m²,"785 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
290,6629506,"Lao tn 1,Nõo alevik, Nõo vald, Tartu maakond",2022-10-23,valmis,4,3,80.2 m²,1,3,korteriomand,,100000.0,1 246.88 €/m²,"314 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,paneelmaja,1989,,,1,,52801:010:0419,,panipaik,elektripliit,,,,,,0,,,,,,,,,,,,,,,,tartu
291,7435317,"Ravila tn 42, Veeriku,Tartu linn, Tartu maakond",2022-10-23,valmis,1,,30.3 m²,5,5,korteriomand,,76900.0,,"242 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,paneelmaja,1985,keskküte,,,,,,,elektripliit,,,,,,,,,tasuta parkimine,,,,,,,,,,,,,tartu
292,3355162,"Pargi tn 8,Tabivere alevik, Tartu vald, Tartu maakond",2022-10-23,valmis,3,,57.7 m²,3,3,korteriomand,,79900.0,1 384.75 €/m²,"251 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,,1982,keskküte,"dušš,wc ja vannituba eraldi",,,77301:002:2130,,kelder,,,,,,,,,,,,,,,,,,,,,,,tartu
293,5619989,"Koidutähe tee 75,Veibri küla, Luunja vald, Tartu maakond",2022-10-23,uusehitis,2,1,66.1 m²,4,4,korteriomand,,174900.0,2 645.99 €/m²,"549 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
294,2106764,"Keskuse tn 14-1,Märja alevik, Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,70.3 m²,3,5,korteriomand,,180000.0,2 560.46 €/m²,"566 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
295,9354614,"Keskuse tn 14-1,Märja alevik, Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,64.1 m²,3,5,korteriomand,,160000.0,2 496.10 €/m²,"503 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
296,6914429,"Koidutähe  75, Ihaste,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,66.1 m²,3,4,korteriomand,,174900.0,2 645.99 €/m²,"549 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
297,3472177,"Sangla 2-1, Veeriku,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,112.8 m²,1,2,korteriomand,,315000.0,2 792.55 €/m²,"990 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
298,8562555,"Marja tn 16, Supilinn,Tartu linn, Tartu maakond",2022-10-23,renoveeritud,1,,16.8 m²,2,3,korteriomand,,89900.0,,"282 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,palkmaja,2022,keskküte,,,,,,,elektripliit,,,,,,,,rõdu,tasuta parkimine,,,,,,,,,,,,,tartu
299,4083537,"Kalda tee 38, Annelinn,Tartu linn, Tartu maakond",2022-10-23,renoveeritud,1,1,28.3 m²,4,5,korteriomand,trepikoda lukus,74000.0,2 614.84 €/m²,"232 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,paneelmaja,1989,keskküte,"pesumasin,wc ja vannituba eraldi,vann",,,79516:028:0016,"mööbel,külmik",,,"internet,kaabel-TV,telefon",,,,,0,,,,,,,,,jah,,,,,,,tartu
300,6695885,"Pikk tn 47,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-23,renoveeritud,2,1,88.3 m²,2,4,korteriomand,trepikoda lukus,359900.0,4 075.88 €/m²,"1 131 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,1940,gaasiküte,vann,1,,,mööbel,,elektripliit,"digi-TV,internet,telefon",,,,,,,,,,,,,,,,,,,,,tartu
301,7116288,"Akadeemia tee 10, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-23,san remont tehtud,2,1,44.1 m²,2,5,korteriomand,"turvauks,trepikoda lukus",114500.0,2 596.37 €/m²,"360 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,paneelmaja,1963,keskküte,"vann,pesumasin,dušš",1,,78405:501:3540,"mööbli võimalus,TV,külmik",,gaasipliit,"internet,kaabel-TV",,,,,,,rõdu,,,,,,,jah,,,,,,,tartu
302,7500831,"Kase tn 68,Pirita linnaosa, Tallinn, Harju maakond",2022-10-23,renoveeritud,3,2,64.9 m²,2,5,korteriomand,"trepikoda lukus,turvauks",198000.0,3 050.85 €/m²,"622 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,kivimaja,2006,gaasiküte,vann,,,78402:201:5040,,,elektripliit,"kaabel-TV,internet",,,,,,jah,,,,,18391 m²,,,,,,,,,,tartu
303,3322810,"Akadeemia tee 6,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-23,valmis,3,2,55.9 m²,2,5,korteriomand,"trepikoda lukus,turvauks",128000.0,2 289.80 €/m²,"402 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,paneelmaja,1963,keskküte,vann,,,78405:501:3300,,,elektripliit,,,,,,,,,,,,1867 m²,,,,,,,,,,tartu
304,7451924,"Mustamäe tee 181,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-23,renoveeritud,3,2,59.8 m²,3,9,korteriomand,,159900.0,2 673.91 €/m²,"502 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,paneelmaja,1968,,,1,,78405:501:0012,,,,,,,,,,,rõdu,,,,,,,,,,,,,,tartu
305,6666987,"Pae tn 23, Lasnamäe,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-23,renoveeritud,1,1,39.5 m²,1,5,korteriomand,"turvauks,trepikoda lukus,videokaamerad",84900.0,2 149.37 €/m²,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,kivimaja,,keskküte,vann,,,,"mööbel,mööbli võimalus",panipaik,,internet,,,50.00,120.00,,,,,,,,,,jah,,,,,,,tartu
306,6668279,"Vabaõhumuuseumi tee 4/2,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-23,renoveeritud,2,1,78.6 m²,4,4,korteriomand,,245000.0,3 117.05 €/m²,"770 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,paneelmaja,2003,,,1,,78406:607:0990,,panipaik,,,,,,,,,,,,,,,,,,,,,,,tartu
307,5050969,"I. Grafovi tn 18,Narva linn, Ida-Viru maakond",2022-10-23,,2,,35.4 m²,1,2,,,18500.0,522.60 €/m²,"58 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,,1961,keskküte,,,,51101:007:0007,,,,,,,,,,,,tasuta parkimine,,,,,https://zukkv.ee/,,,,,,,,tartu
308,2596024,"Paju tn 7, Raasiku,Raasiku alevik, Raasiku vald, Harju maakond",2022-10-23,renoveeritud,3,2,52.4 m²,2,2,korteriomand,trepikoda lukus,97000.0,1 851.14 €/m²,"305 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,paneelmaja,1989,,"wc ja vannituba eraldi,vann",,,65101:007:2670,"mööbel,mööbli võimalus,külmik",panipaik,elektripliit,"internet,telefon,kaabel-TV",,,,,,,,,,,,,,jah,,,,,,,tartu
309,5389515,"Ravi tn 17,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-23,renoveeritud,3,2,136.2 m²,1,4,korteriomand,"trepikoda lukus,turvauks,naabrivalve",350000.0,2 569.75 €/m²,"1 100 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,kivimaja,1940,keskküte,"dušš,pesumasin",,,78401:110:0170,"mööbli võimalus,külmik",panipaik,elektripliit,"telefon,internet,kaabel-TV",,,,,,,,,,,,,,jah,,,,,,,tartu
