,address,rooms,bedrooms,area,floor,total_floors,price,energy_label,year,maakond,city,district,flag_balcony,flag_lift,flag_shower,flag_bath,flag_sauna,flag_generalheat,flag_floorheat,flag_gasheat,flag_electricalheat,flag_brick,flag_panel,flag_beton,flag_stone,flag_wood,flag_newbuilding,flag_indevelopment,flag_renovated,flag_needsrenovation,zipcode,lat,lng
749,"Tehnika tn 15a-3, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,51.0,2.0,5.0,259000.0,B,2019.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10149,59.4361887,24.7285839
751,"Loitsu tn 5,  KORTERIS ON 2 WC-d, Lasnamäe linnaosa, Tallinn, Harju maakond",4.0,3.0,71.0,1.0,9.0,175800.0,D,1981.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13618,59.4443303,24.8391053
752,"Sõpruse pst 232, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,43.2,9.0,9.0,119000.0,energiamärgis määramata,1968.0,harju, Tallinn,Mustamäe linnaosa,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13412,59.40036889999999,24.688604
753,"Uusmaa tee 17/1, Peetri alevik, Rae vald, Harju maakond",4.0,3.0,86.7,2.0,3.0,339000.0,B,2015.0,harju, Rae vald,Peetri alevik,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,75312,59.39278289999999,24.8013023
754,"Karu tn 9, Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,37.0,3.0,5.0,168000.0,energiamärgis määramata,1984.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10120,59.4392738,24.7652458
755,"Gonsiori tn 29, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,54.2,4.0,6.0,275000.0,energiamärgis määramata,2019.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10147,59.4339815,24.7725364
758,"Tammiku põik 3/1, Peetri alevik, Rae vald, Harju maakond",4.0,2.0,93.2,2.0,2.0,298000.0,D,2015.0,harju, Rae vald,Peetri alevik,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,75312,59.3951311,24.7970587
759,"A-A. Tiimanni tn 12, Narva linn, Ida-Viru maakond",3.0,1.0,60.3,1.0,5.0,41000.0,energiamärgis määramata,1970.0,harju,Narva linn,Narva linn,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,21004,59.37814829999999,28.165149
760,"Erika tn 5a, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,34.8,3.0,5.0,96000.0,D,1987.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,59.45496369999999,24.6894107
761,"Loo tn 3, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,44.7,3.0,3.0,120000.0,energiamärgis määramata,2007.0,harju, Tallinn,Kristiine linnaosa,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10613,59.43029610000001,24.7154668
762,"Sepa tn 14, Narva-Jõesuu linn, Ida-Viru maakond",2.0,1.0,48.4,5.0,5.0,54900.0,E,1979.0,harju,Narva-Jõesuu linn,Narva-Jõesuu linn,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29021,59.4592681,28.0457136
763,"Paldiski mnt 45, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,36.0,3.0,3.0,144000.0,E,1938.0,harju, Tallinn,Kristiine linnaosa,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10612,59.432412,24.7161682
766,"Linnamäe tee 85, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,50.0,6.0,9.0,139000.0,energiamärgis määramata,1986.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13911,59.4502682,24.8852669
768,"Tedre tn 33a, Kristiine linnaosa, Tallinn, Harju maakond",3.0,2.0,71.0,1.0,5.0,200000.0,energiamärgis määramata,1972.0,harju, Tallinn,Kristiine linnaosa,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11311,59.4168017,24.722016
769,"Punane tn 19, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,65.6,3.0,9.0,135000.0,E,1975.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13611,59.43396499999999,24.8208405
770,"Teelise tn 9, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,63.0,3.0,5.0,122000.0,energiamärgis määramata,1976.0,harju, Tallinn,Nõmme linnaosa,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10916,59.3604262,24.6323918
772,"Tartu mnt 84a, Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,49.6,12.0,14.0,249000.0,F,2006.0,harju, Tallinn,Kesklinna linnaosa,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10112,59.42513739999999,24.7808777
773,"Anni tn 14, Lasnamäe linnaosa, Tallinn, Harju maakond",4.0,4.0,79.4,2.0,10.0,167000.0,D,1982.0,harju, Tallinn,Lasnamäe linnaosa,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,13619,59.4396699,24.8488919
774,"Paekaare tn 78-13, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,2.0,52.7,5.0,5.0,139000.0,E,1978.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13611,59.4343164,24.825862
776,"Kopli tee 24, Peetri alevik, Rae vald, Harju maakond",4.0,3.0,79.7,3.0,3.0,314000.0,B,2022.0,harju, Rae vald,Peetri alevik,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75312,59.39930919999999,24.7976561
777,"Tammepõllu tee 25, Haabneeme alevik, Viimsi vald, Harju maakond",2.0,1.0,49.0,2.0,3.0,172000.0,E,2014.0,harju, Viimsi vald,Haabneeme alevik,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,74001,59.5144141,24.8278394
778,"J. Sütiste tee 26, Mustamäe linnaosa, Tallinn, Harju maakond",5.0,3.0,60.5,3.0,5.0,142000.0,energiamärgis määramata,1969.0,harju, Tallinn,Mustamäe linnaosa,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13411,59.3977597,24.691808
781,"Raudkivi tee 6-10, Peetri alevik, Rae vald, Harju maakond",3.0,2.0,70.8,2.0,4.0,241000.0,E,2006.0,harju, Rae vald,Peetri alevik,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75312,59.40362609999999,24.8079555
783,"E. Vilde tee 56, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,2.0,49.6,2.0,9.0,109000.0,E,1972.0,harju, Tallinn,Mustamäe linnaosa,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12913,59.4034823,24.6928103
784,"Paavli tn 3, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",1.0,1.0,23.2,1.0,2.0,70000.0,energiamärgis määramata,1961.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10412,59.4497154,24.7078795
786,"Nafta tn 6, Kadriorg, Tallinn, Harju maakond",1.0,1.0,12.6,2.0,5.0,53500.0,energiamärgis määramata,1966.0,harju, Tallinn,Kadriorg,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10154,59.44040260000001,24.7770181
787,"Peterburi tee 113-54, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,40.0,6.0,6.0,152000.0,energiamärgis määramata,2021.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13816,59.44161129999999,24.8931437
788,"Paepargi tn 21, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,66.3,1.0,4.0,240000.0,B,2014.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11417,59.4300904,24.8028269
790,"Õismäe tee 38, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,50.1,9.0,9.0,114700.0,D,1974.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13514,59.41218519999999,24.6506363
794,"Tohu tn 2, Pirita linnaosa, Tallinn, Harju maakond",2.0,1.0,56.0,2.0,2.0,202000.0,energiamärgis määramata,2015.0,harju, Tallinn,Pirita linnaosa,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12012,59.4548368,24.84082
795,"Kalevipoja tn 6-67, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,52.7,3.0,5.0,131000.0,energiamärgis määramata,1985.0,harju, Tallinn,Lasnamäe linnaosa,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13625,59.4363726,24.8327918
796,"Mustamäe tee 120, Mustamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,30.2,2.0,5.0,90000.0,D,1964.0,harju, Tallinn,Mustamäe linnaosa,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12911,59.402991,24.6760588
799,"Jõeküla tee 18/4-7, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,48.0,2.0,2.0,217000.0,A,2022.0,harju, Tallinn,Haabersti linnaosa,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,13516,59.4412499,24.5866672
801,"Kiikri tn 2/2, Kadriorg, Tallinn, Harju maakond",1.0,1.0,55.6,3.0,4.0,485000.0,A,2018.0,harju, Tallinn,Kadriorg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10152,59.4419686,24.7843654
802,"Meeliku tn 21/1, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,59.9,1.0,5.0,199900.0,C,2013.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13915,59.4512501,24.8349165
803,"Liivaoja tn 14, Kadriorg, Tallinn, Harju maakond",2.0,1.0,59.0,1.0,4.0,219900.0,B,2005.0,harju, Tallinn,Kadriorg,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10155,59.44085490000001,24.7819318
804,"Pille tn 11/1-32, Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,36.4,3.0,4.0,181000.0,B,2022.0,harju, Tallinn,Kesklinna linnaosa,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,10135,59.42037759999999,24.7502485
807,"Tööstuse tn 95, Põhja-Tallinn, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",1.0,1.0,31.0,1.0,5.0,92000.0,energiamärgis määramata,1969.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10416,59.45349,24.707859
808,"Meeliku tn 21/3, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,65.4,5.0,8.0,218000.0,B,2016.0,harju, Tallinn,Lasnamäe linnaosa,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13915,59.45132369999999,24.8353603
809,"Läänemere tee 36, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,49.3,4.0,9.0,110000.0,D,1987.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13913,59.4520291,24.8770667
810,"Vana-Lõuna tn 39, Veerenni asum, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,62.8,1.0,4.0,229000.0,D,2008.0,harju, Tallinn,Kesklinna linnaosa,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10134,59.4198907,24.7447906
811,"Pune tee 9, Pirita linnaosa, Tallinn, Harju maakond",4.0,3.0,108.9,2.0,3.0,286000.0,energiamärgis määramata,2004.0,harju, Tallinn,Pirita linnaosa,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12015,59.46112710000001,24.8817966
812,"Vahtra tn 12, Kose alevik, Kose vald, Harju maakond",2.0,1.0,52.8,1.0,5.0,68999.0,energiamärgis määramata,1982.0,harju, Kose vald,Kose alevik,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75101,59.1829894,25.1635031
813,"Vahtra tn 12, Kose alevik, Kose vald, Harju maakond",3.0,2.0,52.8,1.0,5.0,68999.0,energiamärgis määramata,1982.0,harju, Kose vald,Kose alevik,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75101,59.1829894,25.1635031
814,"Pae tn 22, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,45.8,5.0,5.0,109000.0,D,1961.0,harju, Tallinn,Lasnamäe linnaosa,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11414,59.4294542,24.8063266
815,"Tööstuse tn 43, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",1.0,1.0,38.9,4.0,5.0,125000.0,energiamärgis määramata,1951.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10411,59.4474599,24.7288976
816,"Pöörise tn 12, Mustamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,64.0,10.0,14.0,228000.0,C,2019.0,harju, Tallinn,Mustamäe linnaosa,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,13520,59.4080036,24.6537675
817,"Jahu tn 1a, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,52.9,1.0,5.0,269900.0,B,2016.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10414,59.4456521,24.7437636
818,"Valdeku tn 102, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,69.7,3.0,5.0,214900.0,D,1973.0,harju, Tallinn,Nõmme linnaosa,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11212,59.3765279,24.7088823
819,"Saare tn 5, Klooga järve, Klooga alevik, Lääne-Harju vald, Harju maakond",1.0,1.0,30.0,5.0,5.0,42500.0,energiamärgis määramata,2006.0,harju, Lääne-Harju vald,Klooga alevik,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,76703,59.3184371,24.2298457
820,"Punane tn 31, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,66.4,9.0,9.0,150000.0,E,1973.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13611,59.4341654,24.8239974
821,"Kiivitaja tee 1-1, Äigrumäe küla, Viimsi vald, Harju maakond",2.0,1.0,54.0,1.0,2.0,179000.0,A,2022.0,harju, Viimsi vald,Äigrumäe küla,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,74014,59.48126320000001,24.9029409
822,"Kiivitaja tee 1-2, Äigrumäe küla, Viimsi vald, Harju maakond",4.0,3.0,81.3,1.0,2.0,269000.0,B,2022.0,harju, Viimsi vald,Äigrumäe küla,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,74014,59.48126320000001,24.9029409
823,"Vikerlase tn 26, Laagna asumis, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,52.6,5.0,5.0,137000.0,E,1981.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13619,59.439069,24.8466401
825,"Peterburi tee 16, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,43.5,1.0,5.0,93000.0,energiamärgis määramata,1967.0,harju, Tallinn,Lasnamäe linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11411,59.4255224,24.8011896
826,"Raadiku tn 14, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,50.0,3.0,5.0,97000.0,D,1985.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13817,59.4423705,24.8878166
827,"Võistluse tn 6/3, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,41.2,3.0,14.0,210000.0,B,2020.0,harju, Tallinn,Kesklinna linnaosa,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10132,59.42586919999999,24.7670365
829,"Võistluse tn 6/3, JUHKENTALI, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,41.2,6.0,14.0,215000.0,B,2020.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,10132,59.42586919999999,24.7670365
834,"Orumetsa tn 6, Maardu linn, Harju maakond",3.0,2.0,54.3,1.0,2.0,83000.0,energiamärgis määramata,1960.0,harju,Maardu linn,Maardu linn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74111,59.47960729999999,25.0141669
835,"Mustamäe tee 118, Mustamäe, Mustamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,55.9,5.0,5.0,129900.0,D,1964.0,harju, Tallinn,Mustamäe linnaosa,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12911,59.4033724,24.678695
838,"Juhkentali tn 8, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,53.7,3.0,8.0,208900.0,D,2001.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,10138,59.4286375,24.7594088
839,"Punane tn 67, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,34.2,3.0,5.0,79000.0,energiamärgis määramata,1983.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13619,59.4377069,24.8506318
840,"Punane tn 67, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,34.2,3.0,5.0,79000.0,energiamärgis määramata,1983.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13619,59.4377069,24.8506318
841,"Vasara tn 15-19, Keila linn, Harju maakond",3.0,2.0,62.5,3.0,3.0,170000.0,A,2022.0,harju,Keila linn,Keila linn,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,76606,59.31498260000001,24.4145753
844,"Virbi tn 20, Lasnamäe linnaosa, Tallinn, Harju maakond",4.0,3.0,79.3,6.0,9.0,122500.0,E,1981.0,harju, Tallinn,Lasnamäe linnaosa,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13617,59.44158059999999,24.8457497
845,"A.H. Tammsaare tee 71, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,43.2,9.0,9.0,99900.0,D,1970.0,harju, Tallinn,Mustamäe linnaosa,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13415,59.4040049,24.7035592
846,"Merekalju tn 2-6, Haabersti, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,102.6,3.0,3.0,599000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13517,59.42501120000001,24.6457888
847,"Merekalju tn 1-4, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,114.5,3.0,3.0,677000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11411,59.4254676,24.7964453
848,"Merekalju tn 3-5, Haabersti, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,124.6,3.0,3.0,835000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.4261411,24.6443708
849,"Merekalju tn 1-5, Haabersti, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,124.6,3.0,3.0,729000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42496149999999,24.6440297
850,"Merekalju tn 4-5, Haabersti, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,124.6,3.0,3.0,835000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.4265055,24.6460988
851,"Merekalju tn 4-1, Haabersti, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,70.7,1.0,3.0,494000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.4265055,24.6460988
852,"Merekalju tn 3-6, Haabersti, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,102.6,3.0,3.0,677000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.4261411,24.6443708
853,"Merekalju tn 2-3, Haabersti, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,118.3,2.0,3.0,677000.0,C,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10124,59.436991,24.765073
854,"Merekalju tn 1-6, Haabersti, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,102.6,3.0,3.0,599000.0,C,2023.0,harju, Tallinn,Haabersti linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42496149999999,24.6440297
855,"Rahumäe tee 2/1, Järve, Kristiine linnaosa, Tallinn, Harju maakond",4.0,3.0,84.2,4.0,4.0,210000.0,C,1979.0,harju, Tallinn,Kristiine linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11316,59.4004911,24.7095876
856,"Asunduse tn 5, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,39.8,4.0,5.0,135000.0,D,1965.0,harju, Tallinn,Lasnamäe linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11416,59.4316501,24.7894461
857,"Kadaka pst 140, Kadaka, Mustamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,60.0,5.0,7.0,239000.0,C,2015.0,harju, Tallinn,Mustamäe linnaosa,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,12618,59.39660259999999,24.6461488
858,"Tallinna tn 19, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,63.9,1.0,2.0,167000.0,energiamärgis määramata,1946.0,harju, Tallinn,Nõmme linnaosa,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11624,59.3906669,24.7133975
863,"Linnamäe tee 31, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,32.8,5.0,9.0,80000.0,E,1988.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,13912,59.4503153,24.8726004
864,"Punane tn 65, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,32.8,3.0,5.0,76000.0,E,1984.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,13619,59.4375744,24.8498631
865,"Kuldala tee 7, Peetri alevik, Rae vald, Harju maakond",3.0,2.0,74.0,2.0,4.0,220000.0,F,2006.0,harju, Rae vald,Peetri alevik,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,75312,59.4046903,24.805221
866,"Sõpruse pst 226, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,44.0,5.0,5.0,129990.0,E,1968.0,harju, Tallinn,Mustamäe linnaosa,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13412,59.4004708,24.6913657
867,"Õismäe tee 66, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,65.0,7.0,9.0,148000.0,D,1975.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,13512,59.4124684,24.6433764
868,"K. Kärberi tn 13, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,64.8,8.0,9.0,107500.0,E,1987.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13918,59.44625,24.8833906
869,"Kalevipoja tn 5, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,62.7,2.0,9.0,138000.0,E,1979.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13625,59.4355248,24.8314022
870,"J. Koorti tn 1, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,32.8,5.0,5.0,89000.0,F,1972.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13612,59.4418964,24.8275882
871,"Loitsu tn 1, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,49.2,6.0,9.0,115000.0,D,1972.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13622,59.4413808,24.8390286
872,"Linnamäe tee 1, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,64.0,5.0,9.0,146500.0,E,1988.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13912,59.4493544,24.8643049
873,"Kivila tn 8, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,52.4,1.0,5.0,100000.0,D,1983.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13917,59.44419550000001,24.866749
874,"Tartu mnt 56, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,75.1,5.0,8.0,349000.0,C,2016.0,harju, Tallinn,Kesklinna linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.42906410000001,24.7734154
875,"Mahtra tn 26, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,32.8,2.0,9.0,79900.0,energiamärgis määramata,1982.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13811,59.43966309999999,24.8734486
876,"Järveotsa tee 2, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,43.8,3.0,10.0,99500.0,E,1982.0,harju, Tallinn,Haabersti linnaosa,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13520,59.4082741,24.6324018
877,"Mäe tn 4, Keila linn, Harju maakond",3.0,2.0,70.1,5.0,5.0,131000.0,D,1987.0,harju,Keila linn,Keila linn,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,76606,59.3140349,24.4191007
