,Üldinfo,aadress,date,ID,Seisukord,Tube,Magamistube,Vannitube,Üldpind,Rõdu,Rõdu pind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Lisaväärtused,Hind,Hind / m²,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Hoone,Katastritunnus,Energiamärgis,Materjal,Ehitusaasta,Lisaruumid,Tehnosüsteemid,Küte,Sanitaar,Pliit,Side,Parkimine,Lisainfo,Ventilatsioon,Köögi pind,Lift,Katus,Kinnistu number,tasuta parkimine,Krunt,Suve kommunaalid,Talve kommunaalid,tasuline parkimine,Saadaval,Lisanduvad kommunaalid,Tagatisraha,KM,Sihtotstarve,Parkimiskohti,Lisanduvad kommunaalkulud,Maakleritasu,Piirangud
1933,Üldinfo,"Härjapea tn 28, Pelgulinn,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,2881982,"uus viimistlus,san remont tehtud,renoveeritud,valmis",1,1,1,26.3 m²,,,1,2,korteriomand,"turvauks,trepikoda lukus","kinnine hoov,mööbel,mööbli võimalus",79 999 €,3 041.79 €/m²,"251 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78408:803:2310,,puitmaja,1939,"kelder,panipaik",Tehnosüsteemid,"ahjuküte,elektriküte","boiler,pesumasin,dušš,tsentraalne kanalisatsioon","elektripliit,puupliit","internet,digi-TV","tasuta parkimine,kindel parkimiskoht kinnistul",,sundventilatsioon,6,,plekk,,,,,,,,,,,,,,,
1934,Üldinfo,"Aia tn 10,Kehra linn, Harju maakond",5/27/2022,7798348,vajab kapitaalremonti,1,1,,27.1 m²,,,2,3,korteriomand,,,31 998 €,1 180.74 €/m²,"101 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,29001:005:0490,,paneelmaja,1962,,Tehnosüsteemid,keskküte,,,,,,,,,,,,,,,,,,,,,,,,
1935,Üldinfo,"Pöörise tn 10, Kadaka,Mustamäe linnaosa, Tallinn, Harju maakond",5/27/2022,8861015,uusehitis,3,2,,65 m²,rõdu,8.9,8,14,korteriomand,"trepikoda lukus,turvauks","mööbel,külmik",219 000 €,3 369.23 €/m²,"688 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78405:502:0261,C,paneelmaja,2021,panipaik,Tehnosüsteemid,keskküte,"wc ja vannituba eraldi,pesumasin,vann",,,,,,,jah,,,jah,,,,,,,,,,,,,
1936,Üldinfo,"Mahtra tn 15,Lasnamäe linnaosa, Tallinn, Harju maakond",5/27/2022,6856761,renoveeritud,5,3,2,113.4 m²,klaasitud rõdu,,9,9,korteriomand,"turvauks,trepikoda lukus",,225 000 €,1 984.13 €/m²,"707 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,D,paneelmaja,1983,panipaik,Tehnosüsteemid,keskküte,"vann,tsentraalne kanalisatsioon,wc ja vannituba eraldi",elektripliit,"digi-TV,internet",tasuline parkimine,Virtuaaltuuri link,,,jah,,,,,,,,,,,,,,,,
1937,Üldinfo,"Õismäe tee 15,Haabersti linnaosa, Tallinn, Harju maakond",5/27/2022,5330118,vajab renoveerimist,2,1,,52.7 m²,,,1,5,korteriomand,trepikoda lukus,,107 500 €,2 039.85 €/m²,"338 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78406:603:0034,D,paneelmaja,1975,panipaik,Tehnosüsteemid,keskküte,"vann,dušš,wc ja vannituba eraldi",,kaabel-TV,,,sundventilatsioon,,,,12114401,jah,2952 m²,,,,,,,,,,,,
1938,Üldinfo,"A. Lauteri tn 1,Kesklinna linnaosa, Tallinn, Harju maakond",5/27/2022,5395634,renoveeritud,2,,,64.6 m²,,,1,6,korteriomand,"trepikoda lukus,videokaamerad,turvauks","mööbli võimalus,külmik",245 000 €,3 792.57 €/m²,"770 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,D,kivimaja,1958,,Tehnosüsteemid,"keskküte,põrandaküte","dušš,pesumasin,saun",,"internet,kaabel-TV",,,,,,,0,,,,,,,,,,,,,,
1939,Üldinfo,"Telliskivi tn 31a, ERAMAJA PELGULINNA SÜDAMES,Kesklinna linnaosa, Tallinn, Harju maakond",5/27/2022,8264539,renoveeritud,2,1,,34.7 m²,,,,1,korteriomand,"naabrivalve,turvauks","mööbli võimalus,külmik",149 900 €,4 319.88 €/m²,"471 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78408:803:0101,energiamärgis määramata,puitmaja,1940,panipaik,Tehnosüsteemid,õhksoojuspump,"dušš,boiler",elektripliit,,,,,,,,,jah,,,,,,,,,,,,,
1940,Üldinfo,"Rataskaevu tn,Kesklinna linnaosa, Tallinn, Harju maakond",5/27/2022,8087158,renoveeritud,4,3,1,171.2 m²,,,4,4,korteriomand,,,750 000 €,4 380.84 €/m²,"2 356 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,energiamärgis määramata,kivimaja,,,Tehnosüsteemid,,,elektripliit,,,,,,,,0,,,,,,,,,,,,,,
1941,Üldinfo,"Lastekodu tn 39,Kesklinna linnaosa, Tallinn, Harju maakond",5/27/2022,4345523,renoveeritud,2,1,1,40.6 m²,,,5,5,korteriomand,"turvauks,trepikoda lukus","kinnine hoov,mööbel,mööbli võimalus",140 000 €,3 448.28 €/m²,"440 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78401:116:1170,E,paneelmaja,1964,"kelder,garderoob",Tehnosüsteemid,keskküte,"pesumasin,tsentraalne kanalisatsioon,saun,dušš",gaasipliit,"internet,digi-TV,telefon","kindel parkimiskoht kinnistul,tasuta parkimine",,,,,,,,,,,,,,,,,,,,
1942,Üldinfo,"Avar tn 4,Maardu linn, Harju maakond",5/27/2022,1223845,"vajab renoveerimist,vajab kapitaalremonti,valmis",3,,,61.9 m²,,,3,5,korteriomand,"trepikoda lukus,naabrivalve,turvauks",,79 500 €,1 284.33 €/m²,"250 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,energiamärgis määramata,"betoonmaja,kivimaja",1968,"kelder,panipaik",Tehnosüsteemid,keskküte,"vann,dušš,tsentraalne kanalisatsioon,wc ja vannituba eraldi",elektripliit,"digi-TV,internet,telefon",tasuta parkimine,,,,,rullmaterjal,,,,,,,,,,,,,,,
1943,Üldinfo,"Soo tn 14a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,9362357,valmis,3,,,85.4 m²,,,1,3,korteriomand,"turvauks,trepikoda lukus,turvasüsteem","eraldi sissepääs,mööbel,mööbli võimalus,TV,külmik",323 000 €,3 782.20 €/m²,"1 015 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78408:801:4110,energiamärgis määramata,puitmaja,1946,panipaik,Tehnosüsteemid,gaasiküte,"wc ja vannituba eraldi,vann,dušš,pesumasin",,"internet,kaabel-TV",,http://www.arcovara.ee/316065,,,,,,,,,,,,,,,,,Added_to_price,,
1944,Üldinfo,"Pargi tn 5,Turba alevik, Saue vald, Harju maakond",5/27/2022,6644609,vajab renoveerimist,2,1,1,47.9 m²,kinnine rõdu,,1,5,korteriomand,"trepikoda lukus,turvauks",mööbli võimalus,38 000 €,793.32 €/m²,"119 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,51801:003:0140,energiamärgis määramata,paneelmaja,1980,kelder,Tehnosüsteemid,keskküte,"boiler,dušš,tsentraalne kanalisatsioon,wc ja vannituba eraldi",,"digi-TV,telefon,internet",tasuta parkimine,,,,,,,,,,,,,,,,,,,,
1945,Üldinfo,"Lesta tn 10/2, Kakumäe,Haabersti linnaosa, Tallinn, Harju maakond",5/27/2022,9321304,uusehitis,4,3,2,135 m²,rõdu,,3,3,korteriomand,,,554 000 €,4 103.70 €/m²,"1 741 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78401:101:1801,B,kivimaja,2019,panipaik,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Üldinfo,"Mingi tn 5,Kristiine linnaosa, Tallinn, Harju maakond",5/27/2022,4668156,,5,4,,116.6 m²,,,3,6,korteriomand,,,210 000 €,1 801.03 €/m²,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78407:701:0097,E,,1984,,,,,,,,,,,,,17828601,,7400 m²,,,,,,,,,,,,
1947,Üldinfo,"Ravila tn 4/1,Nõmme linnaosa, Tallinn, Harju maakond",5/27/2022,4574033,renoveeritud,3,2,1,113.2 m²,rõdu,,3,3,kaasomand,,,279 000 €,2 464.66 €/m²,"877 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78404:401:1141,energiamärgis määramata,puitmaja,1936,panipaik,Tehnosüsteemid,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,
1948,Üldinfo,"Toomhansu 5-8,Kiili alev, Kiili vald, Harju maakond",5/27/2022,5105547,uusehitis,3,2,1,97.5 m²,rõdu,,2,2,korteriomand,,,279 900 €,2 870.77 €/m²,"879 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,30501:001:0213,A,kivimaja,2022,panipaik,Tehnosüsteemid,,,,,,,sundventilatsioon,,,,17914050,jah,3202 m²,,,,,,,,,,,,
1949,Üldinfo,"Kivi tn 4b,Vasalemma alevik, Lääne-Harju vald, Harju maakond",5/27/2022,6403477,valmis,2,1,1,48.9 m²,rõdu,,3,3,korteriomand,,,55 000 €,1 124.74 €/m²,"173 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,86801:002:2290,energiamärgis määramata,paneelmaja,1988,panipaik,Tehnosüsteemid,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,
1950,Üldinfo,"Vana-Kuuli tn 15/3, MEREVAADE,Lasnamäe linnaosa, Tallinn, Harju maakond",5/27/2022,8251792,uusehitis,4,3,,82 m²,rõdu,8,8,8,korteriomand,"naabrivalve,trepikoda lukus,turvauks","mööbel,külmik",263 000 €,3 207.32 €/m²,"826 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,B,kivimaja,2015,panipaik,Tehnosüsteemid,keskküte,"dušš,pesumasin",,"telefon,internet,kaabel-TV",,,,,jah,,,jah,,140,320,,,,,,,,,,
1951,Üldinfo,"Tuulemaa tn 15, Broneeritud kuni  20.06,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,4343074,vajab kapitaalremonti,2,2,,47.5 m²,,,2,3,korteriomand,"trepikoda lukus,naabrivalve",,125 000 €,2 631.58 €/m²,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78408:805:1171,E,kivimaja,1955,panipaik,Tehnosüsteemid,keskküte,"wc ja vannituba eraldi,vann",gaasipliit,"internet,kaabel-TV",,,,,,,,,,80,170,,,,,,,,,,
1952,Üldinfo,"Vana-Kuuli tn 15/3, MEREVAADE,Lasnamäe linnaosa, Tallinn, Harju maakond",5/27/2022,7448520,"uusehitis,uus viimistlus",4,3,2,82 m²,rõdu,8,8,8,korteriomand,"turvauks,turvasüsteem,naabrivalve,trepikoda lukus",mööbel,263 000 €,3 207.32 €/m²,"826 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,B,kivimaja,2015,panipaik,Tehnosüsteemid,keskküte,"pesumasin,dušš,tsentraalne kanalisatsioon",elektripliit,"digi-TV,internet,telefon",tasuta parkimine,,sundventilatsioon,,jah,rullmaterjal,,,,,,,,,,,,,,,
1953,Üldinfo,"Sõle tn 62,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,3165497,,5,,,100 m²,,,4,4,korteriomand,,,150 000 €,,"471 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,energiamärgis määramata,kivimaja,,,Tehnosüsteemid,,,,internet,tasuta parkimine,,,,,,,,,,,,,,,,,,,,
1954,Üldinfo,"Jalami tn 1, Astangu,Haabersti linnaosa, Tallinn, Harju maakond",5/27/2022,2110003,uusehitis,5,3,2,136.7 m²,rõdu,,8,8,korteriomand,,,389 000 €,2 845.65 €/m²,"1 222 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78401:101:2809,energiamärgis määramata,paneelmaja,2020,panipaik,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,Üldinfo,"Koskla tn 5, Renoveeritud maja Kristiine keskuses,Kristiine linnaosa, Tallinn, Harju maakond",5/27/2022,5366869,,2,2,1,43 m²,rõdu,,5,5,,trepikoda lukus,,150 000 €,,"471 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,C,paneelmaja,,"kelder,panipaik",Tehnosüsteemid,keskküte,"tsentraalne kanalisatsioon,wc ja vannituba eraldi,vann",,,tasuta parkimine,,,,,,,,,,,,,,,,,,,,
1956,Üldinfo,"Tuulemaa tn 13,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,1013260,renoveeritud,3,3,1,81.6 m²,,,1,3,korteriomand,"naabrivalve,turvauks,videokaamerad,trepikoda lukus",,225 000 €,,"707 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,D,kivimaja,,kelder,Tehnosüsteemid,keskküte,"dušš,tsentraalne kanalisatsioon",elektripliit,"digi-TV,internet",tasuta parkimine,,,,,,,,,,,,,,,,,,,,
1957,Üldinfo,"J. Köleri tn 18,Kesklinna linnaosa, Tallinn, Harju maakond",5/27/2022,8540715,valmis,5,,,100.5 m²,,,,3,korteriomand,"naabrivalve,trepikoda lukus",eraldi sissepääs,179 999 €,1 791.03 €/m²,"566 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,,puitmaja,,,Tehnosüsteemid,"gaasiküte,ahjuküte,põrandaküte","tsentraalne kanalisatsioon,dušš",,"digi-TV,internet","kindel parkimiskoht kinnistul,tasuta parkimine",,,,,,,,,,,,,,,,,,,,
1958,Üldinfo,"Tutermaa tee 17,Tutermaa küla, Harku vald, Harju maakond",5/27/2022,5652595,valmis,4,3,1,77.2 m²,rõdu,,1,3,korteriomand,"trepikoda lukus,turvauks",mööbel,125 000 €,1 619.17 €/m²,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,19801:012:0038,,kivimaja,1982,kelder,Tehnosüsteemid,kombineeritud küte,"pesumasin,boiler,tsentraalne kanalisatsioon,vann",elektripliit,"digi-TV,internet",tasuta parkimine,,,,,rullmaterjal,,,,,,,,,,,,,,,
1959,Üldinfo,"Astangu tn 19/2,Haabersti linnaosa, Tallinn, Harju maakond",5/27/2022,1109171,,4,3,1,90.5 m²,rõdu,,3,8,korteriomand,,,245 000 €,2 707.18 €/m²,"770 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78406:604:0063,C,paneelmaja,2017,panipaik,Tehnosüsteemid,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,
1960,Üldinfo,"Telliskivi tn 2, Pelgulinna,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,5460609,renoveeritud,1,1,1,18.3 m²,,,2,2,korteriomand,,,61 900 €,3 382.51 €/m²,"194 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78408:803:0129,energiamärgis määramata,puitmaja,1902,,Tehnosüsteemid,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,
1961,Üldinfo,"Marsi tn 3A, Tondi,Kristiine linnaosa, Tallinn, Harju maakond",5/27/2022,8722739,uusehitis,4,3,2,117.3 m²,rõdu,,5,5,korteriomand,,,389 000 €,3 316.28 €/m²,"1 222 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78401:101:5000,B,paneelmaja,2015,panipaik,Tehnosüsteemid,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,
1962,Üldinfo,"Raua tn 20,Kadriorg, Tallinn, Harju maakond",5/27/2022,6383661,renoveeritud,4,2,1,134.8 m²,,,2,3,korteriomand,,,489 000 €,3 627.60 €/m²,"1 536 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,energiamärgis määramata,puitmaja,1914,panipaik,Tehnosüsteemid,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,
1963,Üldinfo,"Keskväljak 4-4,Keila linn, Harju maakond",5/27/2022,7500020,uusehitis,2,1,1,48.7 m²,rõdu,,1,4,korteriomand,,,160 500 €,3 295.69 €/m²,"504 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,A,,2022,,Tehnosüsteemid,keskküte,,,kaabel-TV,,,,,jah,,,,,,,,,,,,,,,,
1964,Üldinfo,"Rae tn 13,Paldiski linn, Harju maakond",5/27/2022,7511811,,1,,,29 m²,,,5,5,,,,38 000 €,1 310.34 €/m²,"119 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,energiamärgis määramata,paneelmaja,,,Tehnosüsteemid,keskküte,"vann,tsentraalne kanalisatsioon",elektripliit,,tasuta parkimine,,,,,,,,,,,,,,,,,,,,
1965,Üldinfo,"Pilliroo tn 28C-7, Alliku,Alliku küla, Saue vald, Harju maakond",5/27/2022,1101374,uusehitis,2,1,1,49.2 m²,rõdu,4.3,2,3,korteriomand,trepikoda lukus,,193 900 €,,"609 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,72701:001:1794,B,kivimaja,2022,panipaik,Tehnosüsteemid,"gaasiküte,põrandaküte",dušš,,,kindel parkimiskoht kinnistul,https://www.uusnomme.ee/hinnad-ja-plaanid,sundventilatsioon,,jah,,,,,,,,,,,,,,,,
1966,Üldinfo,"Pilliroo tn 28C-15, Alliku,Alliku küla, Saue vald, Harju maakond",5/27/2022,1712396,uusehitis,3,2,2,67.4 m²,terrass,5,3,3,korteriomand,trepikoda lukus,,244 400 €,,"768 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,72701:001:1794,B,kivimaja,2022,panipaik,Tehnosüsteemid,"gaasiküte,põrandaküte",dušš,,,kindel parkimiskoht kinnistul,https://www.uusnomme.ee/hinnad-ja-plaanid,sundventilatsioon,,jah,,,,,,,,,,,,,,,,
1967,Üldinfo,"Sitsi tn 28, Sitsi,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,7469341,vajab renoveerimist,3,,1,57.3 m²,rõdu,,3,5,korteriomand,,,139 500 €,2 434.56 €/m²,"438 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,F,kivimaja,1972,panipaik,Tehnosüsteemid,,,gaasipliit,,,,,,,,,,,,,,,,,,,,,,
1968,Üldinfo,"Kose mnt 4,Kehra linn, Harju maakond",5/27/2022,3886862,renoveeritud,1,1,,32.7 m²,,,4,5,korteriomand,,,52 000 €,1 590.21 €/m²,"163 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,29001:005:0014,energiamärgis määramata,kivimaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,Üldinfo,"Võistluse tn 6/3-128, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",5/27/2022,4032540,uusehitis,3,2,,71.5 m²,rõdu,3.2,3,14,korteriomand,"videokaamerad,trepikoda lukus,turvauks","mööbli võimalus,külmik",277 135 €,3 876.01 €/m²,"871 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,B,kivimaja,2020,panipaik,Tehnosüsteemid,"põrandaküte,keskküte","vann,wc ja vannituba eraldi",elektripliit,"telefon,internet",,,,,jah,,,jah,,,,,,,,,,,,,
1970,Üldinfo,"Kiive tn 8,Lasnamäe linnaosa, Tallinn, Harju maakond",5/27/2022,2329142,renoveeritud,3,2,,67 m²,,,2,2,korteriomand,"trepikoda lukus,turvauks","mööbel,külmik",167 000 €,2 492.54 €/m²,"525 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78403:315:2500,energiamärgis määramata,puitmaja,1950,,Tehnosüsteemid,õhksoojuspump,"dušš,boiler",,"kaabel-TV,telefon,internet",,,,,,,,jah,,70,100,,,,,,,,,,
1971,Üldinfo,"Ehte tn 2,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5/27/2022,8664491,"valmis,vajab renoveerimist,vajab kapitaalremonti",3,3,1,66 m²,"kinnine rõdu,rõdu,klaasitud rõdu",10,15,16,korteriomand,"turvamees,turvauks,trepikoda lukus",mööbli võimalus,127 000 €,1 924.24 €/m²,"399 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,78408:803:7710,,"kivimaja,betoonmaja",1980,,Tehnosüsteemid,keskküte,"pesumasin,wc ja vannituba eraldi,dušš,vann",elektripliit,"digi-TV,internet",tasuta parkimine,,sundventilatsioon,15,,bituumen,,,,,,,,,,,,,,,
1972,Üldinfo,"Räga tn 10,Haabersti linnaosa, Tallinn, Harju maakond",5/27/2022,5240388,valmis,4,3,1,88.2 m²,,,1,4,korteriomand,"turvauks,trepikoda lukus,videokaamerad","mööbel,mööbli võimalus",195 000 €,2 210.88 €/m²,"613 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,,"kivimaja,betoonmaja",2008,,Tehnosüsteemid,gaasiküte,"saun,dušš","elektripliit,gaasipliit","digi-TV,internet",kindel parkimiskoht kinnistul,,sundventilatsioon,10,,bituumen,,,,,,,,,,,,,,,
1973,Üldinfo,"J. Sütiste tee 31,Mustamäe linnaosa, Tallinn, Harju maakond",5/27/2022,1768491,valmis,3,3,1,66.8 m²,"rõdu,klaasitud rõdu",,4,9,korteriomand,"naabrivalve,trepikoda lukus","mööbel,mööbli võimalus",145 000 €,2 170.66 €/m²,"456 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,,paneelmaja,1972,,Tehnosüsteemid,keskküte,"tsentraalne kanalisatsioon,vann,wc ja vannituba eraldi",gaasipliit,"internet,digi-TV",tasuta parkimine,,,,jah,,,,,,,,,,,,,,,,
1974,Üldinfo,"Vormsi tn 16,Lasnamäe linnaosa, Tallinn, Harju maakond",5/27/2022,6229720,valmis,1,1,1,32.3 m²,,,6,9,korteriomand,"naabrivalve,trepikoda lukus","mööbel,mööbli võimalus",87 500 €,,"275 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",Hoone,,,paneelmaja,1989,,Tehnosüsteemid,"elektriküte,keskküte","wc ja vannituba eraldi,dušš,tsentraalne kanalisatsioon",,"internet,digi-TV",tasuta parkimine,,,,jah,,,,,,,,,,,,,,,,
