,rooms,floors,area_outside,area,link,address,maakond
2837,2,5/5,,46.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/3869730,"Läänemere tee 37, Lasnamäe,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2838,3,2/3,,,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-kuti-tee/9133921,"Küti tee 37/3,Peetri alevik, Rae vald, Harju maakond",harju
2839,3,2/3,,77.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kalmistu-tee/3678044,"Kalmistu tee 7a,Nõmme linnaosa, Tallinn, Harju maakond",harju
2840,3,3/5,,66.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kalevipoja-tn/1382000,"Kalevipoja tn 9,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2841,2,3/3,,34.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-veerenni-tn/5844627,"Veerenni tn 33, Veerenni,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2842,2,1/1,,27.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-hagudi-tn/2962821,"Hagudi tn 7,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2843,3,2/3,,69.7 m²,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-sillaku-tn/7590266,"Sillaku tn 9,Laagri alevik, Saue vald, Harju maakond",harju
2844,2,8/30,,48.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tornimae-tn/5383252,"Tornimäe tn 7,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2845,2,1/3,,52.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/1592001,"Liinivahe tn 7-1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2846,4,7/8,,97.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/3262483,"Sõpruse pst 159b,Kristiine linnaosa, Tallinn, Harju maakond",harju
2847,1,1/4,,34 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-jakobi-tn/7110627,"Jakobi tn 28,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2848,2,4/4,,40.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-pelguranna-tn/6062160,"Pelguranna tn, Uus hind. Esimene rida merest. Kapitaalselt renoveeritud maja. Mööbel kodutehnikaga hinnas,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2849,2,1/9,,43.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/2738928,"Sõpruse pst 200,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2850,5,6/7,,111.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ankru-tn/4260459,"Ankru tn 8,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2851,2,5/19,,50.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-maakri-tn/3882130,"Maakri tn 36, Maakri,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2852,,3/3,,71.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-kotka-tn/8421520,"Kotka tn 42, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",harju
2853,2,1/5,,46.1 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-rae-tn/7898334,"Rae tn 21,Paldiski linn, Harju maakond",harju
2854,3,7/9,,80.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-tungla-tn/5813156,"Tungla tn 12,Nõmme linnaosa, Tallinn, Harju maakond",harju
2855,5,,,107 m²,https://city24.ee/real-estate/apartments-for-sale/kiili-vald-lahtse-kula-vanatoa-tee/7962971,"Vanatoa tee 6-2,Lähtse küla, Kiili vald, Harju maakond",harju
2856,5,,,129.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ankru-tn/7087211,"Ankru tn 8,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2857,1,1/2,,39.2 m²,https://city24.ee/real-estate/apartments-for-sale/laane-harju-vald-amari-alevik-lennu-tn/5280269,"Lennu tn 14,Ämari alevik, Lääne-Harju vald, Harju maakond",harju
2858,3,3/3,,77.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-vaana-tn/3629096,"Vääna tn 11,Nõmme linnaosa, Tallinn, Harju maakond",harju
2859,3,,,81.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/5861378,"Narva mnt 9,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2860,2,5/4,,36.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/1930664,"Sõle tn 27d,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2861,2,1/2,,36.9 m²,https://city24.ee/real-estate/apartments-for-sale/laane-harju-vald-amari-alevik-lennu-tn/7384490,"Lennu tn 14,Ämari alevik, Lääne-Harju vald, Harju maakond",harju
2862,4,6/9,,79.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/2114669,"Linnamäe tee 11, Kuristiku,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2863,3,5/5,,55.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-seebi-tn/3539500,"Seebi tn 32,Kristiine linnaosa, Tallinn, Harju maakond",harju
2864,3,1/3,,54.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/6365870,"Liinivahe tn 7-4,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2865,3,2/4,,54.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/1503545,"Liinivahe tn 7-20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2866,3,2/4,,56.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/2030091,"Liinivahe tn 7-21,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2867,5,3/4,,102.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/7788328,"Liinivahe tn 7-22,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2868,2,3/4,,47 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/7637110,"Liinivahe tn 7-23,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2869,5,4/5,,103.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/4242086,"Liinivahe tn 7-25,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2870,3,3/4,,48.5 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-langu-tn/8113334,"Langu tn 3,Maardu linn, Harju maakond",harju
2871,3,1/4,,47.8 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-langu-tn/1449242,"Langu tn 7,Maardu linn, Harju maakond",harju
2872,2,2/6,,73.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-kollane-tn/7102397,"Kollane tn 12,Kadriorg, Tallinn, Harju maakond",harju
2873,1,5/5,,32.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/6851906,"Punane tn 65,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2874,2,1/5,,47.9 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-peetri-tn/1290777,"Peetri tn 22-18, Peetri tn,Paldiski linn, Harju maakond",harju
2875,3,5/5,,66.8 m²,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kuusiku-tee/8560199,"Kuusiku tee 5,Loo alevik, Jõelähtme vald, Harju maakond",harju
2876,2,3/4,,54.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-paldiski-mnt/1113163,"Paldiski mnt 51,Kristiine linnaosa, Tallinn, Harju maakond",harju
2877,3,3/4,,54.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-paldiski-mnt/3413015,"Paldiski mnt 51,Kristiine linnaosa, Tallinn, Harju maakond",harju
2878,3,3/3,,77.9 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-mereranna-tee/3462813,"Mereranna tee 2,Haabneeme alevik, Viimsi vald, Harju maakond",harju
2879,3,1/5,,60.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/5791747,"Mustamäe tee 106,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2880,2,2/5,,44.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/7116288,"Akadeemia tee 10, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2881,3,4/4,,67.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vanakuu-tn/8550857,"Vanakuu tn 13,Haabersti linnaosa, Tallinn, Harju maakond",harju
2882,1,2/5,,32.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/7203807,"Kivila tn 22,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2883,3,2/12,,54.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-priisle-tee/1590924,"Priisle tee 8,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2884,3,3/3,,87 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vaike-laagri-tn/6352800,"Väike-Laagri tn 3, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2885,3,1/3,,48 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-randuri-tn/5484015,"Ränduri tn 42,Nõmme linnaosa, Tallinn, Harju maakond",harju
2886,1,2/2,,29.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-valdeku-tn/1208030,"Valdeku tn 162,Nõmme linnaosa, Tallinn, Harju maakond",harju
2887,3,5/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/7571755,"Võistluse tn 6/3-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2888,2,9/12,,46 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mustakivi-tee/6192082,"Mustakivi tee 25,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2889,3,2/5,,64.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kase-tn/7500831,"Kase tn 68,Pirita linnaosa, Tallinn, Harju maakond",harju
2890,1,5/5,,31.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/3959839,"Mustamäe tee 126,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2891,3,2/5,,55.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/3322810,"Akadeemia tee 6,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2892,,2/2,,25.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kolde-pst/8242504,"Kolde pst 48,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2893,2,2/3,,43.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vaike-patarei-tn/3719303,"Väike-Patarei tn 10b,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2894,3,8/9,,60.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/1412232,"Mustamäe tee 137,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2895,2,9/9,,34 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/8865335,"Mahtra tn 72,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2896,2,1/7,,43.9 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-veeru-tn/7995965,"Veeru tn 6,Maardu linn, Harju maakond",harju
2897,2,4/5,,36 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-asunduse-tn/6754587,"Asunduse tn 13,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2898,3,7/7,,60.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-voidujooksu-tn/5963505,"Võidujooksu tn 7,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2899,3,9/9,,59.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-kuldnoka-tn/3194875,"Kuldnoka tn 11, Kristiine,Kristiine linnaosa, Tallinn, Harju maakond",harju
2900,2,3/4,,70.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pune-tee/6406677,"Pune tee 8,Pirita linnaosa, Tallinn, Harju maakond",harju
2901,4,9/9,,78.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paasiku-tn/2736169,"Paasiku tn 4,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2902,3,3/5,,46.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/9038596,"Ehitajate tee 70,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2903,4,6/8,,88.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-meeliku-tn/8253141,"Meeliku tn 23/3,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2904,3,6/8,,88.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-meeliku-tn/6314925,"Meeliku tn 23/3,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2905,2,1/5,,56 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-uuslinna-tn/1695916,"Uuslinna tn 9/3,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2906,2,3/3,,57.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-moldre-tee/3467814,"Möldre tee 2,Nõmme linnaosa, Tallinn, Harju maakond",harju
2907,4,1/3,,121.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-manniku-tee/1363250,"Männiku tee 76,Nõmme linnaosa, Tallinn, Harju maakond",harju
2908,3,2/7,,60.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6047940,"Pärnu mnt 80, Uus Maailm,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2909,3,11/4,,60.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-priisle-tee/7237886,"Priisle tee 1,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2910,5,5/5,,90.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-rannaku-pst/9144809,"Rännaku pst 10,Nõmme linnaosa, Tallinn, Harju maakond",harju
2911,5,,,107 m²,https://city24.ee/real-estate/apartments-for-sale/kiili-vald-lahtse-kula-vanatoa-tee/1262337,"Vanatoa tee 6-3,Lähtse küla, Kiili vald, Harju maakond",harju
2912,3,4/9,,65.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/3068357,"Õismäe tee 126,Haabersti linnaosa, Tallinn, Harju maakond",harju
2913,3,5/9,,75 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-narva-mnt/8391938,"Narva mnt 128, Laulaväljak on kõrval . Saunaga korter!,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2914,5,4/5,,94.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-nafta-tn/4201550,"Nafta tn 6,Kadriorg, Tallinn, Harju maakond",harju
2915,3,1/2,,54.1 m²,https://city24.ee/real-estate/apartments-for-sale/laane-harju-vald-karjakula-alevik-orava-tn/6425130,"Orava tn 6,Karjaküla alevik, Lääne-Harju vald, Harju maakond",harju
2916,2,,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-jakobi-tn/3917075,"Jakobi tn 22,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2917,2,1/2,,54.4 m²,https://city24.ee/real-estate/apartments-for-sale/harku-vald-muraste-kula-sauna-tn/5126960,"Sauna tn 10,Muraste küla, Harku vald, Harju maakond",harju
2918,4,1/1,,88.3 m²,https://city24.ee/real-estate/apartments-for-sale/harku-vald-vaana-kula-sepikoja-tee-1/4723678,"Sepikoja tee 1 2-2,Vääna küla, Harku vald, Harju maakond",harju
2919,4,1/2,,84.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vana-rannamoisa-tee/7626054,"Vana-Rannamõisa tee 1f/6,Haabersti linnaosa, Tallinn, Harju maakond",harju
2920,2,3/5,,51.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/1650001,"Uus-Volta tn 12/3-22, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2921,3,3/7,,77.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/8239869,"Uus-Volta tn 12/2-5, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2922,3,5/7,,77.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/4097494,"Uus-Volta tn 12/2-9, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2923,4,2/2,,140.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kivimae-tn/8613711,"Kivimäe tn 27-10,Nõmme linnaosa, Tallinn, Harju maakond",harju
2924,5,2/2,,148.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kivimae-tn/1770391,"Kivimäe tn 27-5,Nõmme linnaosa, Tallinn, Harju maakond",harju
2925,4,,,151.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kivimae-tn/8944319,"Kivimäe tn 27-2,Nõmme linnaosa, Tallinn, Harju maakond",harju
2926,5,1/2,,148.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kivimae-tn/7548378,"Kivimäe tn 27-3,Nõmme linnaosa, Tallinn, Harju maakond",harju
2927,5,,,161.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kivimae-tn/2715391,"Kivimäe tn 27-11,Nõmme linnaosa, Tallinn, Harju maakond",harju
2928,4,,,140 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kivimae-tn/2070677,"Kivimäe tn 27-1,Nõmme linnaosa, Tallinn, Harju maakond",harju
2929,3,1/3,,69.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-soo-tn/9141573,"Soo tn 40, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2930,3,1/2,,94.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kivimae-tn/7124844,"Kivimäe tn 27-7,Nõmme linnaosa, Tallinn, Harju maakond",harju
2931,1,1/5,,30.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/5779621,"Astangu tn 62,Haabersti linnaosa, Tallinn, Harju maakond",harju
2932,2,1/2,,46.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-vaana-tn/6912981,"Vääna tn 15,Nõmme linnaosa, Tallinn, Harju maakond",harju
2933,3,3/5,,66.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/4625711,"Õismäe tee 127,Haabersti linnaosa, Tallinn, Harju maakond",harju
2934,2,1/2,,26.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-madara-tn/5883301,"Madara tn,Kristiine linnaosa, Tallinn, Harju maakond",harju
2935,3,6/8,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/2875950,"Ümera tn 28,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2936,3,2/3,,99.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/5684400,"Sõle tn 69,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2937,4,4/5,,89.58 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-siili-tn/6349505,"Siili tn 19, Siili,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2938,1,1/2,,18.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-soo-tn/9236863,"Soo tn 3a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2939,2,2/4,,53.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kaaruti-tn/4652952,"Kaaruti tn 5,Haabersti linnaosa, Tallinn, Harju maakond",harju
2940,2,4/7,,54.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-rotermanni-tn/4778825,"Rotermanni tn,Kesklinna linnaosa, Tallinn, Harju maakond",harju
2941,3,1/2,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-lehtpuu-tn/4489838,"Lehtpuu tn 26,Nõmme linnaosa, Tallinn, Harju maakond",harju
2942,3,7/9,,60.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/9010484,"Linnamäe tee 45,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2943,2,5/5,,47.8 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-rae-tn/9173150,"Rae tn 40,Paldiski linn, Harju maakond",harju
2944,2,3/5,,42.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-toostuse-tn/8795745,"Tööstuse tn 47D, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2945,2,2/2,,33.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-niidi-tn/2316069,"Niidi tn 9,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
2946,2,2/3,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tulika-tn/5700002,"Tulika tn 1, Kristiine,Kristiine linnaosa, Tallinn, Harju maakond",harju
2947,2,2/5,,44 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/6114312,"Ehitajate tee 70,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2948,1,4/5,,32.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/6901629,"Läänemere tee 22,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
2949,2,6/6,,46.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/2520995,"Aiandi tn 9/1-27, Kadaka,Mustamäe linnaosa, Tallinn, Harju maakond",harju
2950,4,2/3,,96.4 m²,https://city24.ee/real-estate/apartments-for-sale/laane-maakond-haapsalu-linn-pargi-tn/3519567,"Pargi tn 11,Haapsalu linn, Lääne maakond",harju
2951,2,2/2,,53.4 m²,https://city24.ee/real-estate/apartments-for-sale/elva-vald-ulila-alevik-kesk-tn/2036333,"Kesk tn 13,Ulila alevik, Elva vald, Tartu maakond",harju
